"","Zona","Compound","date","nddd","poblacio"
"1597","Besos","Atenolol","201910",206003.11,1045546
"1598","Besos","Atenolol","201911",190553.63,1045546
"1599","Besos","Atenolol","201912",197668.43,1045546
"1600","Besos","Azithromycin","201901",34848.48,1045546
"1601","Besos","Azithromycin","201902",27281.83,1045546
"1602","Besos","Azithromycin","201903",24973.15,1045546
"1603","Besos","Azithromycin","201904",24618.54,1045546
"1604","Besos","Azithromycin","201905",25489.77,1045546
"1605","Besos","Azithromycin","201906",21227.15,1045546
"1606","Besos","Azithromycin","201907",19156.84,1045546
"1607","Besos","Azithromycin","201908",15840.52,1045546
"1608","Besos","Azithromycin","201909",18809.18,1045546
"1609","Besos","Azithromycin","201910",25293.15,1045546
"1610","Besos","Azithromycin","201911",26462.17,1045546
"1611","Besos","Azithromycin","201912",26834.88,1045546
"1612","Besos","Benzamides","201901",4164.14,1045546
"1613","Besos","Benzamides","201902",4090.94,1045546
"1614","Besos","Benzamides","201903",3901.04,1045546
"1615","Besos","Benzamides","201904",4302.14,1045546
"1616","Besos","Benzamides","201905",4130.54,1045546
"1617","Besos","Benzamides","201906",3480.22,1045546
"1618","Besos","Benzamides","201907",4100.34,1045546
"1619","Besos","Benzamides","201908",3619.44,1045546
"1620","Besos","Benzamides","201909",3581.32,1045546
"1621","Besos","Benzamides","201910",4831.16,1045546
"1622","Besos","Benzamides","201911",4757.26,1045546
"1623","Besos","Benzamides","201912",4586.06,1045546
"1624","Besos","Bezafibrate","201901",2900,1045546
"1625","Besos","Bezafibrate","201902",2180,1045546
"1626","Besos","Bezafibrate","201903",2540,1045546
"1627","Besos","Bezafibrate","201904",2280,1045546
"1628","Besos","Bezafibrate","201905",2600,1045546
"1629","Besos","Bezafibrate","201906",2540,1045546
"1630","Besos","Bezafibrate","201907",2860,1045546
"1631","Besos","Bezafibrate","201908",2520,1045546
"1632","Besos","Bezafibrate","201909",2500,1045546
"1633","Besos","Bezafibrate","201910",2740,1045546
"1634","Besos","Bezafibrate","201911",2440,1045546
"1635","Besos","Bezafibrate","201912",2560,1045546
"1636","Besos","Carbamazepine","201901",22964,1045546
"1637","Besos","Carbamazepine","201902",19772,1045546
"1638","Besos","Carbamazepine","201903",21172,1045546
"1639","Besos","Carbamazepine","201904",21096,1045546
"1640","Besos","Carbamazepine","201905",21900,1045546
"1641","Besos","Carbamazepine","201906",21158,1045546
"1642","Besos","Carbamazepine","201907",23112,1045546
"1643","Besos","Carbamazepine","201908",19396,1045546
"1644","Besos","Carbamazepine","201909",20268,1045546
"1645","Besos","Carbamazepine","201910",21888,1045546
"1646","Besos","Carbamazepine","201911",20718,1045546
"1647","Besos","Carbamazepine","201912",22202,1045546
"1648","Besos","Cefalexin","201901",161,1045546
"1649","Besos","Cefalexin","201902",217,1045546
"1650","Besos","Cefalexin","201903",147,1045546
"1651","Besos","Cefalexin","201904",203,1045546
"1652","Besos","Cefalexin","201905",217,1045546
"1653","Besos","Cefalexin","201906",182,1045546
"1654","Besos","Cefalexin","201907",224,1045546
"1655","Besos","Cefalexin","201908",266,1045546
"1656","Besos","Cefalexin","201909",161,1045546
"1657","Besos","Cefalexin","201910",280,1045546
"1658","Besos","Cefalexin","201911",168,1045546
"1659","Besos","Cefalexin","201912",280,1045546
"1660","Besos","Chlorpromazine","201901",292.12,1045546
"1661","Besos","Chlorpromazine","201902",315.1,1045546
"1662","Besos","Chlorpromazine","201903",318.63,1045546
"1663","Besos","Chlorpromazine","201904",258.76,1045546
"1664","Besos","Chlorpromazine","201905",238.59,1045546
"1665","Besos","Chlorpromazine","201906",250.59,1045546
"1666","Besos","Chlorpromazine","201907",252.76,1045546
"1667","Besos","Chlorpromazine","201908",225.91,1045546
"1668","Besos","Chlorpromazine","201909",270.93,1045546
"1669","Besos","Chlorpromazine","201910",303.61,1045546
"1670","Besos","Chlorpromazine","201911",216.42,1045546
"1671","Besos","Chlorpromazine","201912",266.42,1045546
"1672","Besos","Ciprofloxacin","201901",15507.5,1045546
"1673","Besos","Ciprofloxacin","201902",14422,1045546
"1674","Besos","Ciprofloxacin","201903",15959.5,1045546
"1675","Besos","Ciprofloxacin","201904",14243.5,1045546
"1676","Besos","Ciprofloxacin","201905",15053.5,1045546
"1677","Besos","Ciprofloxacin","201906",13145,1045546
"1678","Besos","Ciprofloxacin","201907",16272.5,1045546
"1679","Besos","Ciprofloxacin","201908",14341.5,1045546
"1680","Besos","Ciprofloxacin","201909",14141,1045546
"1681","Besos","Ciprofloxacin","201910",18110,1045546
"1682","Besos","Ciprofloxacin","201911",15746,1045546
"1683","Besos","Ciprofloxacin","201912",15064,1045546
"1684","Besos","Citalopram","201901",319886,1045546
"1685","Besos","Citalopram","201902",278922,1045546
"1686","Besos","Citalopram","201903",299824,1045546
"1687","Besos","Citalopram","201904",311598,1045546
"1688","Besos","Citalopram","201905",324688,1045546
"1689","Besos","Citalopram","201906",298242,1045546
"1690","Besos","Citalopram","201907",338926,1045546
"1691","Besos","Citalopram","201908",277200,1045546
"1692","Besos","Citalopram","201909",306138,1045546
"1693","Besos","Citalopram","201910",329406,1045546
"1694","Besos","Citalopram","201911",312298,1045546
"1695","Besos","Citalopram","201912",322868,1045546
"1696","Besos","Clarithromycin","201901",13510,1045546
"1697","Besos","Clarithromycin","201902",13920,1045546
"1698","Besos","Clarithromycin","201903",12810,1045546
"1699","Besos","Clarithromycin","201904",12470,1045546
"1700","Besos","Clarithromycin","201905",11900,1045546
"1701","Besos","Clarithromycin","201906",10286,1045546
"1702","Besos","Clarithromycin","201907",12253,1045546
"1703","Besos","Clarithromycin","201908",7242,1045546
"1704","Besos","Clarithromycin","201909",9359,1045546
"1705","Besos","Clarithromycin","201910",11845,1045546
"1706","Besos","Clarithromycin","201911",11897,1045546
"1707","Besos","Clarithromycin","201912",10264,1045546
"1708","Besos","Clindamycin","201901",4432,1045546
"1709","Besos","Clindamycin","201902",4294.65,1045546
"1710","Besos","Clindamycin","201903",3998,1045546
"1711","Besos","Clindamycin","201904",2223.3,1045546
"1712","Besos","Clindamycin","201905",2458,1045546
"1713","Besos","Clindamycin","201906",3146,1045546
"1714","Besos","Clindamycin","201907",3581,1045546
"1715","Besos","Clindamycin","201908",3262,1045546
"1716","Besos","Clindamycin","201909",3476,1045546
"1717","Besos","Clindamycin","201910",4687,1045546
"1718","Besos","Clindamycin","201911",4570.66,1045546
"1719","Besos","Clindamycin","201912",4100,1045546
"1720","Besos","Codeine","201901",24121.3,1045546
"1721","Besos","Codeine","201902",16707.59,1045546
"1722","Besos","Codeine","201903",13869.47,1045546
"1723","Besos","Codeine","201904",13078.1,1045546
"1724","Besos","Codeine","201905",11650.42,1045546
"1725","Besos","Codeine","201906",9861.41,1045546
"1726","Besos","Codeine","201907",8854.92,1045546
"1727","Besos","Codeine","201908",8132.48,1045546
"1728","Besos","Codeine","201909",9275.12,1045546
"1729","Besos","Codeine","201910",13125.05,1045546
"1730","Besos","Codeine","201911",14099.6,1045546
"1731","Besos","Codeine","201912",15120.83,1045546
"1732","Besos","Diazepam","201901",248745.25,1045546
"1733","Besos","Diazepam","201902",220313.75,1045546
"1734","Besos","Diazepam","201903",234146.5,1045546
"1735","Besos","Diazepam","201904",237125,1045546
"1736","Besos","Diazepam","201905",250451.25,1045546
"1737","Besos","Diazepam","201906",222803,1045546
"1738","Besos","Diazepam","201907",252842.5,1045546
"1739","Besos","Diazepam","201908",207327.5,1045546
"1740","Besos","Diazepam","201909",226125.5,1045546
"1741","Besos","Diazepam","201910",258480.5,1045546
"1742","Besos","Diazepam","201911",238948,1045546
"1743","Besos","Diazepam","201912",233694.25,1045546
"1744","Besos","Diclofenac","201901",41519.5,1045546
"1745","Besos","Diclofenac","201902",39216,1045546
"1746","Besos","Diclofenac","201903",39972.5,1045546
"1747","Besos","Diclofenac","201904",38072.5,1045546
"1748","Besos","Diclofenac","201905",43353.5,1045546
"1749","Besos","Diclofenac","201906",36477,1045546
"1750","Besos","Diclofenac","201907",39761,1045546
"1751","Besos","Diclofenac","201908",35473,1045546
"1752","Besos","Diclofenac","201909",35693.5,1045546
"1753","Besos","Diclofenac","201910",38515,1045546
"1754","Besos","Diclofenac","201911",36384.5,1045546
"1755","Besos","Diclofenac","201912",34972.5,1045546
"1756","Besos","Diltiazem","201901",80120.17,1045546
"1757","Besos","Diltiazem","201902",68250.78,1045546
"1758","Besos","Diltiazem","201903",71032.84,1045546
"1759","Besos","Diltiazem","201904",77990.6,1045546
"1760","Besos","Diltiazem","201905",78377.23,1045546
"1761","Besos","Diltiazem","201906",72717.45,1045546
"1762","Besos","Diltiazem","201907",81999.3,1045546
"1763","Besos","Diltiazem","201908",65179.2,1045546
"1764","Besos","Diltiazem","201909",73931.1,1045546
"1765","Besos","Diltiazem","201910",77813.11,1045546
"1766","Besos","Diltiazem","201911",72840.31,1045546
"1767","Besos","Diltiazem","201912",73136.09,1045546
"1768","Besos","Erythromycin","201901",723,1045546
"1769","Besos","Erythromycin","201902",502.5,1045546
"1770","Besos","Erythromycin","201903",552.5,1045546
"1771","Besos","Erythromycin","201904",477.5,1045546
"1772","Besos","Erythromycin","201905",690,1045546
"1773","Besos","Erythromycin","201906",690,1045546
"1774","Besos","Erythromycin","201907",485,1045546
"1775","Besos","Erythromycin","201908",370,1045546
"1776","Besos","Erythromycin","201909",442.5,1045546
"1777","Besos","Erythromycin","201910",615,1045546
"1778","Besos","Erythromycin","201911",532.5,1045546
"1779","Besos","Erythromycin","201912",355,1045546
"1780","Besos","Fluoxetine","201901",193036,1045546
"1781","Besos","Fluoxetine","201902",166144,1045546
"1782","Besos","Fluoxetine","201903",184856,1045546
"1783","Besos","Fluoxetine","201904",189140,1045546
"1784","Besos","Fluoxetine","201905",200136,1045546
"1785","Besos","Fluoxetine","201906",176366,1045546
"1786","Besos","Fluoxetine","201907",208282,1045546
"1787","Besos","Fluoxetine","201908",166424,1045546
"1788","Besos","Fluoxetine","201909",186174,1045546
"1789","Besos","Fluoxetine","201910",199506,1045546
"1790","Besos","Fluoxetine","201911",192314,1045546
"1791","Besos","Fluoxetine","201912",188880,1045546
"1792","Besos","Furosemide","201901",507533,1045546
"1793","Besos","Furosemide","201902",440532.8,1045546
"1794","Besos","Furosemide","201903",473300.6,1045546
"1795","Besos","Furosemide","201904",502958.3,1045546
"1796","Besos","Furosemide","201905",537798.3,1045546
"1797","Besos","Furosemide","201906",503232.8,1045546
"1798","Besos","Furosemide","201907",584901.1,1045546
"1799","Besos","Furosemide","201908",483895.9,1045546
"1800","Besos","Furosemide","201909",514618.8,1045546
"1801","Besos","Furosemide","201910",565136,1045546
"1802","Besos","Furosemide","201911",525206.6,1045546
"1803","Besos","Furosemide","201912",545427.2,1045546
"1804","Besos","Gemfibrozil","201901",70432.5,1045546
"1805","Besos","Gemfibrozil","201902",62085,1045546
"1806","Besos","Gemfibrozil","201903",65572.5,1045546
"1807","Besos","Gemfibrozil","201904",67807.5,1045546
"1808","Besos","Gemfibrozil","201905",68332.5,1045546
"1809","Besos","Gemfibrozil","201906",65490,1045546
"1810","Besos","Gemfibrozil","201907",73905,1045546
"1811","Besos","Gemfibrozil","201908",58500,1045546
"1812","Besos","Gemfibrozil","201909",66060,1045546
"1813","Besos","Gemfibrozil","201910",71070,1045546
"1814","Besos","Gemfibrozil","201911",64447.5,1045546
"1815","Besos","Gemfibrozil","201912",68482.5,1045546
"1816","Besos","Hydrochlorothiazide","201901",1444304,1045546
"1817","Besos","Hydrochlorothiazide","201902",1252560,1045546
"1818","Besos","Hydrochlorothiazide","201903",1319270,1045546
"1819","Besos","Hydrochlorothiazide","201904",1383088,1045546
"1820","Besos","Hydrochlorothiazide","201905",1437832,1045546
"1821","Besos","Hydrochlorothiazide","201906",1322088,1045546
"1822","Besos","Hydrochlorothiazide","201907",1476844,1045546
"1823","Besos","Hydrochlorothiazide","201908",1167464,1045546
"1824","Besos","Hydrochlorothiazide","201909",1314166,1045546
"1825","Besos","Hydrochlorothiazide","201910",1425018,1045546
"1826","Besos","Hydrochlorothiazide","201911",1331188,1045546
"1827","Besos","Hydrochlorothiazide","201912",1370756,1045546
"1828","Besos","Hydroxyzine","201901",13030.46,1045546
"1829","Besos","Hydroxyzine","201902",11839.92,1045546
"1830","Besos","Hydroxyzine","201903",13378.65,1045546
"1831","Besos","Hydroxyzine","201904",12753.29,1045546
"1832","Besos","Hydroxyzine","201905",14164.55,1045546
"1833","Besos","Hydroxyzine","201906",12947.59,1045546
"1834","Besos","Hydroxyzine","201907",12979.32,1045546
"1835","Besos","Hydroxyzine","201908",10379.22,1045546
"1836","Besos","Hydroxyzine","201909",11385.49,1045546
"1837","Besos","Hydroxyzine","201910",13630.72,1045546
"1838","Besos","Hydroxyzine","201911",11799.52,1045546
"1839","Besos","Hydroxyzine","201912",11382.47,1045546
"1840","Besos","Ibuprofen","201901",316280.51,1045546
"1841","Besos","Ibuprofen","201902",269163.34,1045546
"1842","Besos","Ibuprofen","201903",263467.48,1045546
"1843","Besos","Ibuprofen","201904",242618.56,1045546
"1844","Besos","Ibuprofen","201905",244059.45,1045546
"1845","Besos","Ibuprofen","201906",236530.39,1045546
"1846","Besos","Ibuprofen","201907",266750.43,1045546
"1847","Besos","Ibuprofen","201908",210580.38,1045546
"1848","Besos","Ibuprofen","201909",232242.52,1045546
"1849","Besos","Ibuprofen","201910",306440.2,1045546
"1850","Besos","Ibuprofen","201911",292393.9,1045546
"1851","Besos","Ibuprofen","201912",287697.76,1045546
"1852","Besos","Indomethacin","201901",6019.5,1045546
"1853","Besos","Indomethacin","201902",5220,1045546
"1854","Besos","Indomethacin","201903",5672.5,1045546
"1855","Besos","Indomethacin","201904",5352,1045546
"1856","Besos","Indomethacin","201905",5798,1045546
"1857","Besos","Indomethacin","201906",5363.5,1045546
"1858","Besos","Indomethacin","201907",6119,1045546
"1859","Besos","Indomethacin","201908",4570.5,1045546
"1860","Besos","Indomethacin","201909",4765,1045546
"1861","Besos","Indomethacin","201910",5632.5,1045546
"1862","Besos","Indomethacin","201911",5223,1045546
"1863","Besos","Indomethacin","201912",5154.5,1045546
"1864","Besos","Irbesartan","201901",100828,1045546
"1865","Besos","Irbesartan","201902",87556,1045546
"1866","Besos","Irbesartan","201903",90762,1045546
"1867","Besos","Irbesartan","201904",94906,1045546
"1868","Besos","Irbesartan","201905",99288,1045546
"1869","Besos","Irbesartan","201906",88564,1045546
"1870","Besos","Irbesartan","201907",99540,1045546
"1871","Besos","Irbesartan","201908",83370,1045546
"1872","Besos","Irbesartan","201909",90482,1045546
"1873","Besos","Irbesartan","201910",95158,1045546
"1874","Besos","Irbesartan","201911",89684,1045546
"1875","Besos","Irbesartan","201912",92050,1045546
"1876","Besos","Ketoprofen","201901",131.98,1045546
"1877","Besos","Ketoprofen","201902",177.33,1045546
"1878","Besos","Ketoprofen","201903",97.33,1045546
"1879","Besos","Ketoprofen","201904",133.34,1045546
"1880","Besos","Ketoprofen","201905",87.99,1045546
"1881","Besos","Ketoprofen","201906",240.01,1045546
"1882","Besos","Ketoprofen","201907",133.32,1045546
"1883","Besos","Ketoprofen","201908",39.99,1045546
"1884","Besos","Ketoprofen","201909",146.64,1045546
"1885","Besos","Ketoprofen","201910",177.29,1045546
"1886","Besos","Ketoprofen","201911",57.32,1045546
"1887","Besos","Ketoprofen","201912",186.64,1045546
"1888","Besos","Lorazepam","201901",524638,1045546
"1889","Besos","Lorazepam","201902",453532,1045546
"1890","Besos","Lorazepam","201903",483662,1045546
"1891","Besos","Lorazepam","201904",497718,1045546
"1892","Besos","Lorazepam","201905",521308,1045546
"1893","Besos","Lorazepam","201906",472566,1045546
"1894","Besos","Lorazepam","201907",531784,1045546
"1895","Besos","Lorazepam","201908",446470,1045546
"1896","Besos","Lorazepam","201909",488852,1045546
"1897","Besos","Lorazepam","201910",537756,1045546
"1898","Besos","Lorazepam","201911",499476,1045546
"1899","Besos","Lorazepam","201912",507854,1045546
"1900","Besos","Lormetazepam","201901",506330,1045546
"1901","Besos","Lormetazepam","201902",451180,1045546
"1902","Besos","Lormetazepam","201903",471100,1045546
"1903","Besos","Lormetazepam","201904",498830,1045546
"1904","Besos","Lormetazepam","201905",509080,1045546
"1905","Besos","Lormetazepam","201906",469550,1045546
"1906","Besos","Lormetazepam","201907",524700,1045546
"1907","Besos","Lormetazepam","201908",446090,1045546
"1908","Besos","Lormetazepam","201909",473070,1045546
"1909","Besos","Lormetazepam","201910",527490,1045546
"1910","Besos","Lormetazepam","201911",489430,1045546
"1911","Besos","Lormetazepam","201912",506580,1045546
"1912","Besos","Losartan","201901",1149664.25,1045546
"1913","Besos","Losartan","201902",1001171.5,1045546
"1914","Besos","Losartan","201903",1063090,1045546
"1915","Besos","Losartan","201904",1131992.75,1045546
"1916","Besos","Losartan","201905",1159851,1045546
"1917","Besos","Losartan","201906",1081794,1045546
"1918","Besos","Losartan","201907",1221025.75,1045546
"1919","Besos","Losartan","201908",976822,1045546
"1920","Besos","Losartan","201909",1080887.5,1045546
"1921","Besos","Losartan","201910",1198244.25,1045546
"1922","Besos","Losartan","201911",1122780.75,1045546
"1923","Besos","Losartan","201912",1165253.25,1045546
"1924","Besos","Meloxicam","201901",2800,1045546
"1925","Besos","Meloxicam","201902",2060,1045546
"1926","Besos","Meloxicam","201903",2440,1045546
"1927","Besos","Meloxicam","201904",2340,1045546
"1928","Besos","Meloxicam","201905",2650,1045546
"1929","Besos","Meloxicam","201906",2430,1045546
"1930","Besos","Meloxicam","201907",2670,1045546
"1931","Besos","Meloxicam","201908",1990,1045546
"1932","Besos","Meloxicam","201909",2200,1045546
"1933","Besos","Meloxicam","201910",2420,1045546
"1934","Besos","Meloxicam","201911",2400,1045546
"1935","Besos","Meloxicam","201912",1990,1045546
"1936","Besos","Metoprolol","201901",3334.02,1045546
"1937","Besos","Metoprolol","201902",2491.45,1045546
"1938","Besos","Metoprolol","201903",2842.83,1045546
"1939","Besos","Metoprolol","201904",3266.23,1045546
"1940","Besos","Metoprolol","201905",2779.33,1045546
"1941","Besos","Metoprolol","201906",2783.5,1045546
"1942","Besos","Metoprolol","201907",3292.89,1045546
"1943","Besos","Metoprolol","201908",2573.5,1045546
"1944","Besos","Metoprolol","201909",3058.04,1045546
"1945","Besos","Metoprolol","201910",3323.03,1045546
"1946","Besos","Metoprolol","201911",2901.51,1045546
"1947","Besos","Metoprolol","201912",3321.19,1045546
"1948","Besos","Metronidazole","201901",2308.02,1045546
"1949","Besos","Metronidazole","201902",2618.37,1045546
"1950","Besos","Metronidazole","201903",2780,1045546
"1951","Besos","Metronidazole","201904",2436.39,1045546
"1952","Besos","Metronidazole","201905",2566.78,1045546
"1953","Besos","Metronidazole","201906",2265.42,1045546
"1954","Besos","Metronidazole","201907",2590.58,1045546
"1955","Besos","Metronidazole","201908",1669.03,1045546
"1956","Besos","Metronidazole","201909",2211.99,1045546
"1957","Besos","Metronidazole","201910",2521.53,1045546
"1958","Besos","Metronidazole","201911",2481.84,1045546
"1959","Besos","Metronidazole","201912",2245.66,1045546
"1960","Besos","Midazolam","201901",2479.36,1045546
"1961","Besos","Midazolam","201902",2111.35,1045546
"1962","Besos","Midazolam","201903",2162.69,1045546
"1963","Besos","Midazolam","201904",2403.36,1045546
"1964","Besos","Midazolam","201905",2622.67,1045546
"1965","Besos","Midazolam","201906",2040,1045546
"1966","Besos","Midazolam","201907",2574.01,1045546
"1967","Besos","Midazolam","201908",1910.02,1045546
"1968","Besos","Midazolam","201909",2377.35,1045546
"1969","Besos","Midazolam","201910",2468.69,1045546
"1970","Besos","Midazolam","201911",2326.01,1045546
"1971","Besos","Midazolam","201912",2490.02,1045546
"1972","Besos","Morphine","201901",4103.94,1045546
"1973","Besos","Morphine","201902",3214.04,1045546
"1974","Besos","Morphine","201903",4197.14,1045546
"1975","Besos","Morphine","201904",3663.27,1045546
"1976","Besos","Morphine","201905",3364.25,1045546
"1977","Besos","Morphine","201906",3637.27,1045546
"1978","Besos","Morphine","201907",4155.65,1045546
"1979","Besos","Morphine","201908",3787.48,1045546
"1980","Besos","Morphine","201909",3193.22,1045546
"1981","Besos","Morphine","201910",3665.93,1045546
"1982","Besos","Morphine","201911",3265.3,1045546
"1983","Besos","Morphine","201912",3727.95,1045546
"1984","Besos","Naproxen","201901",268863,1045546
"1985","Besos","Naproxen","201902",246544,1045546
"1986","Besos","Naproxen","201903",273311,1045546
"1987","Besos","Naproxen","201904",267688,1045546
"1988","Besos","Naproxen","201905",289962,1045546
"1989","Besos","Naproxen","201906",249493,1045546
"1990","Besos","Naproxen","201907",289517,1045546
"1991","Besos","Naproxen","201908",231609,1045546
"1992","Besos","Naproxen","201909",250478,1045546
"1993","Besos","Naproxen","201910",304179,1045546
"1994","Besos","Naproxen","201911",285459,1045546
"1995","Besos","Naproxen","201912",262482,1045546
"1996","Besos","Ofloxacin","201902",35,1045546
"1997","Besos","Ofloxacin","201903",7,1045546
"1998","Besos","Ofloxacin","201904",14,1045546
"1999","Besos","Ofloxacin","201905",14,1045546
"2000","Besos","Ofloxacin","201906",14,1045546
"2001","Besos","Ofloxacin","201907",63,1045546
"2002","Besos","Ofloxacin","201908",14,1045546
"2003","Besos","Ofloxacin","201909",7,1045546
"2004","Besos","Ofloxacin","201911",7,1045546
"2005","Besos","Paroxetine","201901",255635.8,1045546
"2006","Besos","Paroxetine","201902",218623.7,1045546
"2007","Besos","Paroxetine","201903",233299.1,1045546
"2008","Besos","Paroxetine","201904",245171.9,1045546
"2009","Besos","Paroxetine","201905",250648.6,1045546
"2010","Besos","Paroxetine","201906",226476.7,1045546
"2011","Besos","Paroxetine","201907",261571.5,1045546
"2012","Besos","Paroxetine","201908",214252.8,1045546
"2013","Besos","Paroxetine","201909",235857.8,1045546
"2014","Besos","Paroxetine","201910",247095.8,1045546
"2015","Besos","Paroxetine","201911",235080.1,1045546
"2016","Besos","Paroxetine","201912",238799.5,1045546
"2017","Besos","Pravastatin","201901",135655.34,1045546
"2018","Besos","Pravastatin","201902",117395.15,1045546
"2019","Besos","Pravastatin","201903",123575.06,1045546
"2020","Besos","Pravastatin","201904",130823.5,1045546
"2021","Besos","Pravastatin","201905",135525.74,1045546
"2022","Besos","Pravastatin","201906",125755.28,1045546
"2023","Besos","Pravastatin","201907",140794.03,1045546
"2024","Besos","Pravastatin","201908",117105.93,1045546
"2025","Besos","Pravastatin","201909",124191.31,1045546
"2026","Besos","Pravastatin","201910",138955.24,1045546
"2027","Besos","Pravastatin","201911",129280.59,1045546
"2028","Besos","Pravastatin","201912",133739.22,1045546
"2029","Besos","Propranolol","201901",25599.12,1045546
"2030","Besos","Propranolol","201902",21486.16,1045546
"2031","Besos","Propranolol","201903",23274.06,1045546
"2032","Besos","Propranolol","201904",24099.26,1045546
"2033","Besos","Propranolol","201905",24996.07,1045546
"2034","Besos","Propranolol","201906",22360.98,1045546
"2035","Besos","Propranolol","201907",26526.8,1045546
"2036","Besos","Propranolol","201908",21576.35,1045546
"2037","Besos","Propranolol","201909",23505.06,1045546
"2038","Besos","Propranolol","201910",26023.48,1045546
"2039","Besos","Propranolol","201911",24822.58,1045546
"2040","Besos","Propranolol","201912",25235.48,1045546
"2041","Besos","Ranitidine","201901",100296,1045546
"2042","Besos","Ranitidine","201902",87410.34,1045546
"2043","Besos","Ranitidine","201903",93912,1045546
"2044","Besos","Ranitidine","201904",97132,1045546
"2045","Besos","Ranitidine","201905",102494,1045546
"2046","Besos","Ranitidine","201906",92190,1045546
"2047","Besos","Ranitidine","201907",105070,1045546
"2048","Besos","Ranitidine","201908",86324,1045546
"2049","Besos","Ranitidine","201909",95831.17,1045546
"2050","Besos","Ranitidine","201910",10029.32,1045546
"2051","Besos","Ranitidine","201911",518,1045546
"2052","Besos","Ranitidine","201912",126,1045546
"2053","Besos","Sertraline","201901",469428,1045546
"2054","Besos","Sertraline","201902",411438,1045546
"2055","Besos","Sertraline","201903",443040,1045546
"2056","Besos","Sertraline","201904",469530,1045546
"2057","Besos","Sertraline","201905",487020,1045546
"2058","Besos","Sertraline","201906",452910,1045546
"2059","Besos","Sertraline","201907",522792,1045546
"2060","Besos","Sertraline","201908",431706,1045546
"2061","Besos","Sertraline","201909",464976,1045546
"2062","Besos","Sertraline","201910",529656,1045546
"2063","Besos","Sertraline","201911",491382,1045546
"2064","Besos","Sertraline","201912",517350,1045546
"2065","Besos","Sotalol","201901",2565,1045546
"2066","Besos","Sotalol","201902",2160,1045546
"2067","Besos","Sotalol","201903",1995,1045546
"2068","Besos","Sotalol","201904",2610,1045546
"2069","Besos","Sotalol","201905",2805,1045546
"2070","Besos","Sotalol","201906",2355,1045546
"2071","Besos","Sotalol","201907",2820,1045546
"2072","Besos","Sotalol","201908",2025,1045546
"2073","Besos","Sotalol","201909",2640,1045546
"2074","Besos","Sotalol","201910",2790,1045546
"2075","Besos","Sotalol","201911",2595,1045546
"2076","Besos","Sotalol","201912",3075,1045546
"2077","Besos","Sulfamethoxazole","201901",5536,1045546
"2078","Besos","Sulfamethoxazole","201902",5293,1045546
"2079","Besos","Sulfamethoxazole","201903",5904,1045546
"2080","Besos","Sulfamethoxazole","201904",5474,1045546
"2081","Besos","Sulfamethoxazole","201905",6046,1045546
"2082","Besos","Sulfamethoxazole","201906",6061,1045546
"2083","Besos","Sulfamethoxazole","201907",6004,1045546
"2084","Besos","Sulfamethoxazole","201908",5762,1045546
"2085","Besos","Sulfamethoxazole","201909",5565,1045546
"2086","Besos","Sulfamethoxazole","201910",6378,1045546
"2087","Besos","Sulfamethoxazole","201911",5732,1045546
"2088","Besos","Sulfamethoxazole","201912",6517,1045546
"2089","Besos","Trimethoprim","201901",5560,1045546
"2090","Besos","Trimethoprim","201902",5309,1045546
"2091","Besos","Trimethoprim","201903",5908,1045546
"2092","Besos","Trimethoprim","201904",5490,1045546
"2093","Besos","Trimethoprim","201905",6050,1045546
"2094","Besos","Trimethoprim","201906",6065,1045546
"2095","Besos","Trimethoprim","201907",6028,1045546
"2096","Besos","Trimethoprim","201908",5770,1045546
"2097","Besos","Trimethoprim","201909",5589,1045546
"2098","Besos","Trimethoprim","201910",6413.2,1045546
"2099","Besos","Trimethoprim","201911",5758.4,1045546
"2100","Besos","Trimethoprim","201912",6525,1045546
"2101","Besos","Valsartan","201901",708908.2,1045546
"2102","Besos","Valsartan","201902",624400,1045546
"2103","Besos","Valsartan","201903",653083.2,1045546
"2104","Besos","Valsartan","201904",687456.7,1045546
"2105","Besos","Valsartan","201905",716777.6,1045546
"2106","Besos","Valsartan","201906",656033,1045546
"2107","Besos","Valsartan","201907",742343.7,1045546
"2108","Besos","Valsartan","201908",597070.6,1045546
"2109","Besos","Valsartan","201909",660074.8,1045546
"2110","Besos","Valsartan","201910",724489.5,1045546
"2111","Besos","Valsartan","201911",682485.3,1045546
"2112","Besos","Valsartan","201912",711093.6,1045546
"2113","Besos","Venlafaxine","201901",185718.75,1045546
"2114","Besos","Venlafaxine","201902",162420,1045546
"2115","Besos","Venlafaxine","201903",171791.25,1045546
"2116","Besos","Venlafaxine","201904",180180,1045546
"2117","Besos","Venlafaxine","201905",189675,1045546
"2118","Besos","Venlafaxine","201906",173895,1045546
"2119","Besos","Venlafaxine","201907",196162.5,1045546
"2120","Besos","Venlafaxine","201908",167006.25,1045546
"2121","Besos","Venlafaxine","201909",178125,1045546
"2122","Besos","Venlafaxine","201910",192225,1045546
"2123","Besos","Venlafaxine","201911",184522.5,1045546
"2124","Besos","Venlafaxine","201912",188385,1045546
"2125","Besos","Zolpidem","201901",79770,1045546
"2126","Besos","Zolpidem","201902",69735,1045546
"2127","Besos","Zolpidem","201903",75000,1045546
"2128","Besos","Zolpidem","201904",76515,1045546
"2129","Besos","Zolpidem","201905",78900,1045546
"2130","Besos","Zolpidem","201906",73290,1045546
