Sexo	Sección	País de nacimiento	Total
Mujeres	4312308004	Nacidos en el Extranjero	31
Mujeres	4312308004	Total Unión Europea	12
Mujeres	4312308004	Alemania	1
Mujeres	4312308004	Bulgaria	1
Mujeres	4312308004	Francia	3
Mujeres	4312308004	Italia	0
Mujeres	4312308004	Polonia	1
Mujeres	4312308004	Portugal	1
Mujeres	4312308004	Reino Unido	0
Mujeres	4312308004	Rumanía	4
Mujeres	4312308004	Total Europa No Comunitaria	0
Mujeres	4312308004	Rusia	0
Mujeres	4312308004	Ucrania	0
Mujeres	4312308004	Total África	9
Mujeres	4312308004	Argelia	0
Mujeres	4312308004	Marruecos	9
Mujeres	4312308004	Nigeria	0
Mujeres	4312308004	Senegal	0
Mujeres	4312308004	Total América	9
Mujeres	4312308004	Argentina	0
Mujeres	4312308004	Bolivia	0
Mujeres	4312308004	Brasil	1
Mujeres	4312308004	Colombia	3
Mujeres	4312308004	Cuba	0
Mujeres	4312308004	Chile	0
Mujeres	4312308004	Ecuador	0
Mujeres	4312308004	Paraguay	0
Mujeres	4312308004	Perú	0
Mujeres	4312308004	República Dominicana	4
Mujeres	4312308004	Uruguay	0
Mujeres	4312308004	Venezuela	0
Mujeres	4312308004	Total Asia	1
Mujeres	4312308004	China	0
Mujeres	4312308004	Pakistán	0
Mujeres	4312308004	Total Oceanía	0
Mujeres	4312308005	Total Población	722
Mujeres	4312308005	Nacidos en España	673
Mujeres	4312308005	Nacidos en el Extranjero	49
Mujeres	4312308005	Total Unión Europea	10
Mujeres	4312308005	Alemania	0
Mujeres	4312308005	Bulgaria	0
Mujeres	4312308005	Francia	6
Mujeres	4312308005	Italia	0
Mujeres	4312308005	Polonia	0
Mujeres	4312308005	Portugal	1
Mujeres	4312308005	Reino Unido	0
Mujeres	4312308005	Rumanía	3
Mujeres	4312308005	Total Europa No Comunitaria	4
Mujeres	4312308005	Rusia	0
Mujeres	4312308005	Ucrania	2
Mujeres	4312308005	Total África	10
Mujeres	4312308005	Argelia	0
Mujeres	4312308005	Marruecos	8
Mujeres	4312308005	Nigeria	0
Mujeres	4312308005	Senegal	1
Mujeres	4312308005	Total América	25
Mujeres	4312308005	Argentina	4
Mujeres	4312308005	Bolivia	1
Mujeres	4312308005	Brasil	4
Mujeres	4312308005	Colombia	3
Mujeres	4312308005	Cuba	2
Mujeres	4312308005	Chile	1
Mujeres	4312308005	Ecuador	8
Mujeres	4312308005	Paraguay	0
Mujeres	4312308005	Perú	0
Mujeres	4312308005	República Dominicana	1
Mujeres	4312308005	Uruguay	0
Mujeres	4312308005	Venezuela	0
Mujeres	4312308005	Total Asia	0
Mujeres	4312308005	China	0
Mujeres	4312308005	Pakistán	0
Mujeres	4312308005	Total Oceanía	0
Mujeres	4312308006	Total Población	985
Mujeres	4312308006	Nacidos en España	883
Mujeres	4312308006	Nacidos en el Extranjero	102
Mujeres	4312308006	Total Unión Europea	27
Mujeres	4312308006	Alemania	5
Mujeres	4312308006	Bulgaria	0
Mujeres	4312308006	Francia	5
Mujeres	4312308006	Italia	0
Mujeres	4312308006	Polonia	1
Mujeres	4312308006	Portugal	2
Mujeres	4312308006	Reino Unido	0
Mujeres	4312308006	Rumanía	12
Mujeres	4312308006	Total Europa No Comunitaria	7
Mujeres	4312308006	Rusia	2
Mujeres	4312308006	Ucrania	1
Mujeres	4312308006	Total África	13
Mujeres	4312308006	Argelia	0
Mujeres	4312308006	Marruecos	12
Mujeres	4312308006	Nigeria	1
Mujeres	4312308006	Senegal	0
Mujeres	4312308006	Total América	53
Mujeres	4312308006	Argentina	6
Mujeres	4312308006	Bolivia	4
Mujeres	4312308006	Brasil	2
Mujeres	4312308006	Colombia	7
Mujeres	4312308006	Cuba	2
Mujeres	4312308006	Chile	4
Mujeres	4312308006	Ecuador	2
Mujeres	4312308006	Paraguay	6
Mujeres	4312308006	Perú	8
Mujeres	4312308006	República Dominicana	0
Mujeres	4312308006	Uruguay	2
Mujeres	4312308006	Venezuela	4
Mujeres	4312308006	Total Asia	2
Mujeres	4312308006	China	2
Mujeres	4312308006	Pakistán	0
Mujeres	4312308006	Total Oceanía	0
Mujeres	4312308007	Total Población	1.421
Mujeres	4312308007	Nacidos en España	1.296
Mujeres	4312308007	Nacidos en el Extranjero	125
Mujeres	4312308007	Total Unión Europea	38
Mujeres	4312308007	Alemania	5
Mujeres	4312308007	Bulgaria	1
Mujeres	4312308007	Francia	4
Mujeres	4312308007	Italia	1
Mujeres	4312308007	Polonia	0
Mujeres	4312308007	Portugal	3
Mujeres	4312308007	Reino Unido	3
Mujeres	4312308007	Rumanía	15
Mujeres	4312308007	Total Europa No Comunitaria	11
Mujeres	4312308007	Rusia	4
Mujeres	4312308007	Ucrania	5
Mujeres	4312308007	Total África	19
Mujeres	4312308007	Argelia	0
Mujeres	4312308007	Marruecos	18
Mujeres	4312308007	Nigeria	0
Mujeres	4312308007	Senegal	1
Mujeres	4312308007	Total América	51
Mujeres	4312308007	Argentina	7
Mujeres	4312308007	Bolivia	2
Mujeres	4312308007	Brasil	6
Mujeres	4312308007	Colombia	7
Mujeres	4312308007	Cuba	2
Mujeres	4312308007	Chile	6
Mujeres	4312308007	Ecuador	3
Mujeres	4312308007	Paraguay	0
Mujeres	4312308007	Perú	0
Mujeres	4312308007	República Dominicana	5
Mujeres	4312308007	Uruguay	2
Mujeres	4312308007	Venezuela	5
Mujeres	4312308007	Total Asia	6
Mujeres	4312308007	China	2
Mujeres	4312308007	Pakistán	0
Mujeres	4312308007	Total Oceanía	0
Mujeres	4312309001	Total Población	756
Mujeres	4312309001	Nacidos en España	704
Mujeres	4312309001	Nacidos en el Extranjero	52
Mujeres	4312309001	Total Unión Europea	14
Mujeres	4312309001	Alemania	3
Mujeres	4312309001	Bulgaria	0
Mujeres	4312309001	Francia	3
Mujeres	4312309001	Italia	1
Mujeres	4312309001	Polonia	1
Mujeres	4312309001	Portugal	0
Mujeres	4312309001	Reino Unido	0
Mujeres	4312309001	Rumanía	6
Mujeres	4312309001	Total Europa No Comunitaria	7
Mujeres	4312309001	Rusia	4
Mujeres	4312309001	Ucrania	0
Mujeres	4312309001	Total África	4
Mujeres	4312309001	Argelia	0
Mujeres	4312309001	Marruecos	1
Mujeres	4312309001	Nigeria	0
Mujeres	4312309001	Senegal	0
Mujeres	4312309001	Total América	22
Mujeres	4312309001	Argentina	5
Mujeres	4312309001	Bolivia	1
Mujeres	4312309001	Brasil	0
Mujeres	4312309001	Colombia	5
Mujeres	4312309001	Cuba	2
Mujeres	4312309001	Chile	1
Mujeres	4312309001	Ecuador	0
Mujeres	4312309001	Paraguay	0
Mujeres	4312309001	Perú	0
Mujeres	4312309001	República Dominicana	3
Mujeres	4312309001	Uruguay	0
Mujeres	4312309001	Venezuela	3
Mujeres	4312309001	Total Asia	5
Mujeres	4312309001	China	5
Mujeres	4312309001	Pakistán	0
Mujeres	4312309001	Total Oceanía	0
Mujeres	4312309002	Total Población	371
Mujeres	4312309002	Nacidos en España	355
Mujeres	4312309002	Nacidos en el Extranjero	16
Mujeres	4312309002	Total Unión Europea	7
Mujeres	4312309002	Alemania	1
Mujeres	4312309002	Bulgaria	0
Mujeres	4312309002	Francia	3
Mujeres	4312309002	Italia	0
Mujeres	4312309002	Polonia	0
Mujeres	4312309002	Portugal	0
Mujeres	4312309002	Reino Unido	0
Mujeres	4312309002	Rumanía	3
Mujeres	4312309002	Total Europa No Comunitaria	1
Mujeres	4312309002	Rusia	0
Mujeres	4312309002	Ucrania	0
Mujeres	4312309002	Total África	2
Mujeres	4312309002	Argelia	0
Mujeres	4312309002	Marruecos	2
Mujeres	4312309002	Nigeria	0
Mujeres	4312309002	Senegal	0
Mujeres	4312309002	Total América	5
Mujeres	4312309002	Argentina	1
Mujeres	4312309002	Bolivia	0
Mujeres	4312309002	Brasil	0
Mujeres	4312309002	Colombia	2
Mujeres	4312309002	Cuba	0
Mujeres	4312309002	Chile	0
Mujeres	4312309002	Ecuador	0
Mujeres	4312309002	Paraguay	0
Mujeres	4312309002	Perú	1
Mujeres	4312309002	República Dominicana	0
Mujeres	4312309002	Uruguay	0
Mujeres	4312309002	Venezuela	0
Mujeres	4312309002	Total Asia	1
Mujeres	4312309002	China	1
Mujeres	4312309002	Pakistán	0
Mujeres	4312309002	Total Oceanía	0
Mujeres	4312310001	Total Población	1.240
Mujeres	4312310001	Nacidos en España	1.120
Mujeres	4312310001	Nacidos en el Extranjero	120
Mujeres	4312310001	Total Unión Europea	41
Mujeres	4312310001	Alemania	3
Mujeres	4312310001	Bulgaria	2
Mujeres	4312310001	Francia	7
Mujeres	4312310001	Italia	1
Mujeres	4312310001	Polonia	0
Mujeres	4312310001	Portugal	1
Mujeres	4312310001	Reino Unido	0
Mujeres	4312310001	Rumanía	24
Mujeres	4312310001	Total Europa No Comunitaria	16
Mujeres	4312310001	Rusia	6
Mujeres	4312310001	Ucrania	5
Mujeres	4312310001	Total África	11
Mujeres	4312310001	Argelia	0
Mujeres	4312310001	Marruecos	11
Mujeres	4312310001	Nigeria	0
Mujeres	4312310001	Senegal	0
Mujeres	4312310001	Total América	42
Mujeres	4312310001	Argentina	10
Mujeres	4312310001	Bolivia	0
Mujeres	4312310001	Brasil	8
Mujeres	4312310001	Colombia	4
Mujeres	4312310001	Cuba	1
Mujeres	4312310001	Chile	4
Mujeres	4312310001	Ecuador	5
Mujeres	4312310001	Paraguay	1
Mujeres	4312310001	Perú	2
Mujeres	4312310001	República Dominicana	5
Mujeres	4312310001	Uruguay	0
Mujeres	4312310001	Venezuela	2
Mujeres	4312310001	Total Asia	10
Mujeres	4312310001	China	9
Mujeres	4312310001	Pakistán	0
Mujeres	4312310001	Total Oceanía	0
Mujeres	4312401001	Total Población	264
Mujeres	4312401001	Nacidos en España	239
Mujeres	4312401001	Nacidos en el Extranjero	25
Mujeres	4312401001	Total Unión Europea	8
Mujeres	4312401001	Alemania	0
Mujeres	4312401001	Bulgaria	1
Mujeres	4312401001	Francia	0
Mujeres	4312401001	Italia	0
Mujeres	4312401001	Polonia	0
Mujeres	4312401001	Portugal	5
Mujeres	4312401001	Reino Unido	0
Mujeres	4312401001	Rumanía	2
Mujeres	4312401001	Total Europa No Comunitaria	2
Mujeres	4312401001	Rusia	0
Mujeres	4312401001	Ucrania	1
Mujeres	4312401001	Total África	8
Mujeres	4312401001	Argelia	0
Mujeres	4312401001	Marruecos	7
Mujeres	4312401001	Nigeria	0
Mujeres	4312401001	Senegal	1
Mujeres	4312401001	Total América	7
Mujeres	4312401001	Argentina	0
Mujeres	4312401001	Bolivia	0
Mujeres	4312401001	Brasil	2
Mujeres	4312401001	Colombia	1
Mujeres	4312401001	Cuba	0
Mujeres	4312401001	Chile	0
Mujeres	4312401001	Ecuador	1
Mujeres	4312401001	Paraguay	1
Mujeres	4312401001	Perú	1
Mujeres	4312401001	República Dominicana	1
Mujeres	4312401001	Uruguay	0
Mujeres	4312401001	Venezuela	0
Mujeres	4312401001	Total Asia	0
Mujeres	4312401001	China	0
Mujeres	4312401001	Pakistán	0
Mujeres	4312401001	Total Oceanía	0
Mujeres	4312501001	Total Población	533
Mujeres	4312501001	Nacidos en España	479
Mujeres	4312501001	Nacidos en el Extranjero	54
Mujeres	4312501001	Total Unión Europea	40
Mujeres	4312501001	Alemania	3
Mujeres	4312501001	Bulgaria	1
Mujeres	4312501001	Francia	2
Mujeres	4312501001	Italia	0
Mujeres	4312501001	Polonia	0
Mujeres	4312501001	Portugal	0
Mujeres	4312501001	Reino Unido	22
Mujeres	4312501001	Rumanía	5
Mujeres	4312501001	Total Europa No Comunitaria	2
Mujeres	4312501001	Rusia	0
Mujeres	4312501001	Ucrania	0
Mujeres	4312501001	Total África	2
Mujeres	4312501001	Argelia	0
Mujeres	4312501001	Marruecos	2
Mujeres	4312501001	Nigeria	0
Mujeres	4312501001	Senegal	0
Mujeres	4312501001	Total América	10
Mujeres	4312501001	Argentina	0
Mujeres	4312501001	Bolivia	0
Mujeres	4312501001	Brasil	3
Mujeres	4312501001	Colombia	5
Mujeres	4312501001	Cuba	0
Mujeres	4312501001	Chile	0
Mujeres	4312501001	Ecuador	1
Mujeres	4312501001	Paraguay	0
Mujeres	4312501001	Perú	0
Mujeres	4312501001	República Dominicana	0
Mujeres	4312501001	Uruguay	0
Mujeres	4312501001	Venezuela	0
Mujeres	4312501001	Total Asia	0
Mujeres	4312501001	China	0
Mujeres	4312501001	Pakistán	0
Mujeres	4312501001	Total Oceanía	0
Mujeres	4312601001	Total Población	877
Mujeres	4312601001	Nacidos en España	788
Mujeres	4312601001	Nacidos en el Extranjero	89
Mujeres	4312601001	Total Unión Europea	25
Mujeres	4312601001	Alemania	3
Mujeres	4312601001	Bulgaria	1
Mujeres	4312601001	Francia	5
Mujeres	4312601001	Italia	4
Mujeres	4312601001	Polonia	1
Mujeres	4312601001	Portugal	0
Mujeres	4312601001	Reino Unido	4
Mujeres	4312601001	Rumanía	5
Mujeres	4312601001	Total Europa No Comunitaria	0
Mujeres	4312601001	Rusia	0
Mujeres	4312601001	Ucrania	0
Mujeres	4312601001	Total África	32
Mujeres	4312601001	Argelia	0
Mujeres	4312601001	Marruecos	32
Mujeres	4312601001	Nigeria	0
Mujeres	4312601001	Senegal	0
Mujeres	4312601001	Total América	30
Mujeres	4312601001	Argentina	3
Mujeres	4312601001	Bolivia	3
Mujeres	4312601001	Brasil	3
Mujeres	4312601001	Colombia	8
Mujeres	4312601001	Cuba	2
Mujeres	4312601001	Chile	1
Mujeres	4312601001	Ecuador	0
Mujeres	4312601001	Paraguay	2
Mujeres	4312601001	Perú	2
Mujeres	4312601001	República Dominicana	1
Mujeres	4312601001	Uruguay	1
Mujeres	4312601001	Venezuela	2
Mujeres	4312601001	Total Asia	2
Mujeres	4312601001	China	1
Mujeres	4312601001	Pakistán	0
Mujeres	4312601001	Total Oceanía	0
Mujeres	4312701001	Total Población	534
Mujeres	4312701001	Nacidos en España	461
Mujeres	4312701001	Nacidos en el Extranjero	73
Mujeres	4312701001	Total Unión Europea	33
Mujeres	4312701001	Alemania	6
Mujeres	4312701001	Bulgaria	2
Mujeres	4312701001	Francia	7
Mujeres	4312701001	Italia	0
Mujeres	4312701001	Polonia	1
Mujeres	4312701001	Portugal	0
Mujeres	4312701001	Reino Unido	4
Mujeres	4312701001	Rumanía	4
Mujeres	4312701001	Total Europa No Comunitaria	7
Mujeres	4312701001	Rusia	2
Mujeres	4312701001	Ucrania	0
Mujeres	4312701001	Total África	17
Mujeres	4312701001	Argelia	0
Mujeres	4312701001	Marruecos	17
Mujeres	4312701001	Nigeria	0
Mujeres	4312701001	Senegal	0
Mujeres	4312701001	Total América	14
Mujeres	4312701001	Argentina	4
Mujeres	4312701001	Bolivia	0
Mujeres	4312701001	Brasil	0
Mujeres	4312701001	Colombia	0
Mujeres	4312701001	Cuba	2
Mujeres	4312701001	Chile	0
Mujeres	4312701001	Ecuador	0
Mujeres	4312701001	Paraguay	0
Mujeres	4312701001	Perú	0
Mujeres	4312701001	República Dominicana	5
Mujeres	4312701001	Uruguay	0
Mujeres	4312701001	Venezuela	1
Mujeres	4312701001	Total Asia	2
Mujeres	4312701001	China	0
Mujeres	4312701001	Pakistán	0
Mujeres	4312701001	Total Oceanía	0
Mujeres	4312801001	Total Población	569
Mujeres	4312801001	Nacidos en España	505
Mujeres	4312801001	Nacidos en el Extranjero	64
Mujeres	4312801001	Total Unión Europea	31
Mujeres	4312801001	Alemania	5
Mujeres	4312801001	Bulgaria	0
Mujeres	4312801001	Francia	3
Mujeres	4312801001	Italia	0
Mujeres	4312801001	Polonia	3
Mujeres	4312801001	Portugal	2
Mujeres	4312801001	Reino Unido	1
Mujeres	4312801001	Rumanía	15
Mujeres	4312801001	Total Europa No Comunitaria	6
Mujeres	4312801001	Rusia	1
Mujeres	4312801001	Ucrania	0
Mujeres	4312801001	Total África	7
Mujeres	4312801001	Argelia	0
Mujeres	4312801001	Marruecos	7
Mujeres	4312801001	Nigeria	0
Mujeres	4312801001	Senegal	0
Mujeres	4312801001	Total América	20
Mujeres	4312801001	Argentina	1
Mujeres	4312801001	Bolivia	3
Mujeres	4312801001	Brasil	9
Mujeres	4312801001	Colombia	2
Mujeres	4312801001	Cuba	0
Mujeres	4312801001	Chile	0
Mujeres	4312801001	Ecuador	0
Mujeres	4312801001	Paraguay	0
Mujeres	4312801001	Perú	0
Mujeres	4312801001	República Dominicana	1
Mujeres	4312801001	Uruguay	3
Mujeres	4312801001	Venezuela	0
Mujeres	4312801001	Total Asia	0
Mujeres	4312801001	China	0
Mujeres	4312801001	Pakistán	0
Mujeres	4312801001	Total Oceanía	0
Mujeres	4312901001	Total Población	688
Mujeres	4312901001	Nacidos en España	576
Mujeres	4312901001	Nacidos en el Extranjero	112
Mujeres	4312901001	Total Unión Europea	15
Mujeres	4312901001	Alemania	0
Mujeres	4312901001	Bulgaria	0
Mujeres	4312901001	Francia	0
Mujeres	4312901001	Italia	0
Mujeres	4312901001	Polonia	3
Mujeres	4312901001	Portugal	0
Mujeres	4312901001	Reino Unido	0
Mujeres	4312901001	Rumanía	11
Mujeres	4312901001	Total Europa No Comunitaria	6
Mujeres	4312901001	Rusia	4
Mujeres	4312901001	Ucrania	1
Mujeres	4312901001	Total África	75
Mujeres	4312901001	Argelia	0
Mujeres	4312901001	Marruecos	75
Mujeres	4312901001	Nigeria	0
Mujeres	4312901001	Senegal	0
Mujeres	4312901001	Total América	15
Mujeres	4312901001	Argentina	4
Mujeres	4312901001	Bolivia	3
Mujeres	4312901001	Brasil	1
Mujeres	4312901001	Colombia	4
Mujeres	4312901001	Cuba	0
Mujeres	4312901001	Chile	0
Mujeres	4312901001	Ecuador	0
Mujeres	4312901001	Paraguay	0
Mujeres	4312901001	Perú	0
Mujeres	4312901001	República Dominicana	2
Mujeres	4312901001	Uruguay	0
Mujeres	4312901001	Venezuela	1
Mujeres	4312901001	Total Asia	1
Mujeres	4312901001	China	1
Mujeres	4312901001	Pakistán	0
Mujeres	4312901001	Total Oceanía	0
Mujeres	4312902001	Total Población	445
Mujeres	4312902001	Nacidos en España	377
Mujeres	4312902001	Nacidos en el Extranjero	68
Mujeres	4312902001	Total Unión Europea	17
Mujeres	4312902001	Alemania	0
Mujeres	4312902001	Bulgaria	0
Mujeres	4312902001	Francia	0
Mujeres	4312902001	Italia	0
Mujeres	4312902001	Polonia	1
Mujeres	4312902001	Portugal	0
Mujeres	4312902001	Reino Unido	0
Mujeres	4312902001	Rumanía	16
Mujeres	4312902001	Total Europa No Comunitaria	3
Mujeres	4312902001	Rusia	0
Mujeres	4312902001	Ucrania	0
Mujeres	4312902001	Total África	38
Mujeres	4312902001	Argelia	1
Mujeres	4312902001	Marruecos	36
Mujeres	4312902001	Nigeria	0
Mujeres	4312902001	Senegal	0
Mujeres	4312902001	Total América	10
Mujeres	4312902001	Argentina	3
Mujeres	4312902001	Bolivia	0
Mujeres	4312902001	Brasil	0
Mujeres	4312902001	Colombia	3
Mujeres	4312902001	Cuba	0
Mujeres	4312902001	Chile	2
Mujeres	4312902001	Ecuador	0
Mujeres	4312902001	Paraguay	0
Mujeres	4312902001	Perú	0
Mujeres	4312902001	República Dominicana	0
Mujeres	4312902001	Uruguay	0
Mujeres	4312902001	Venezuela	0
Mujeres	4312902001	Total Asia	0
Mujeres	4312902001	China	0
Mujeres	4312902001	Pakistán	0
Mujeres	4312902001	Total Oceanía	0
Mujeres	4312902002	Total Población	1.222
Mujeres	4312902002	Nacidos en España	1.112
Mujeres	4312902002	Nacidos en el Extranjero	110
Mujeres	4312902002	Total Unión Europea	56
Mujeres	4312902002	Alemania	1
Mujeres	4312902002	Bulgaria	0
Mujeres	4312902002	Francia	2
Mujeres	4312902002	Italia	1
Mujeres	4312902002	Polonia	0
Mujeres	4312902002	Portugal	1
Mujeres	4312902002	Reino Unido	0
Mujeres	4312902002	Rumanía	51
Mujeres	4312902002	Total Europa No Comunitaria	1
Mujeres	4312902002	Rusia	1
Mujeres	4312902002	Ucrania	0
Mujeres	4312902002	Total África	24
Mujeres	4312902002	Argelia	1
Mujeres	4312902002	Marruecos	23
Mujeres	4312902002	Nigeria	0
Mujeres	4312902002	Senegal	0
Mujeres	4312902002	Total América	27
Mujeres	4312902002	Argentina	13
Mujeres	4312902002	Bolivia	1
Mujeres	4312902002	Brasil	3
Mujeres	4312902002	Colombia	2
Mujeres	4312902002	Cuba	1
Mujeres	4312902002	Chile	0
Mujeres	4312902002	Ecuador	0
Mujeres	4312902002	Paraguay	0
Mujeres	4312902002	Perú	0
Mujeres	4312902002	República Dominicana	1
Mujeres	4312902002	Uruguay	1
Mujeres	4312902002	Venezuela	2
Mujeres	4312902002	Total Asia	2
Mujeres	4312902002	China	2
Mujeres	4312902002	Pakistán	0
Mujeres	4312902002	Total Oceanía	0
Mujeres	4312902003	Total Población	859
Mujeres	4312902003	Nacidos en España	761
Mujeres	4312902003	Nacidos en el Extranjero	98
Mujeres	4312902003	Total Unión Europea	47
Mujeres	4312902003	Alemania	4
Mujeres	4312902003	Bulgaria	0
Mujeres	4312902003	Francia	9
Mujeres	4312902003	Italia	3
Mujeres	4312902003	Polonia	1
Mujeres	4312902003	Portugal	0
Mujeres	4312902003	Reino Unido	4
Mujeres	4312902003	Rumanía	20
Mujeres	4312902003	Total Europa No Comunitaria	7
Mujeres	4312902003	Rusia	3
Mujeres	4312902003	Ucrania	0
Mujeres	4312902003	Total África	15
Mujeres	4312902003	Argelia	0
Mujeres	4312902003	Marruecos	14
Mujeres	4312902003	Nigeria	0
Mujeres	4312902003	Senegal	0
Mujeres	4312902003	Total América	24
Mujeres	4312902003	Argentina	8
Mujeres	4312902003	Bolivia	0
Mujeres	4312902003	Brasil	2
Mujeres	4312902003	Colombia	5
Mujeres	4312902003	Cuba	1
Mujeres	4312902003	Chile	0
Mujeres	4312902003	Ecuador	1
Mujeres	4312902003	Paraguay	1
Mujeres	4312902003	Perú	2
Mujeres	4312902003	República Dominicana	1
Mujeres	4312902003	Uruguay	1
Mujeres	4312902003	Venezuela	0
Mujeres	4312902003	Total Asia	5
Mujeres	4312902003	China	4
Mujeres	4312902003	Pakistán	0
Mujeres	4312902003	Total Oceanía	0
Mujeres	4313001001	Total Población	103
Mujeres	4313001001	Nacidos en España	96
Mujeres	4313001001	Nacidos en el Extranjero	7
Mujeres	4313001001	Total Unión Europea	1
Mujeres	4313001001	Alemania	0
Mujeres	4313001001	Bulgaria	0
Mujeres	4313001001	Francia	0
Mujeres	4313001001	Italia	0
Mujeres	4313001001	Polonia	0
Mujeres	4313001001	Portugal	0
Mujeres	4313001001	Reino Unido	0
Mujeres	4313001001	Rumanía	1
Mujeres	4313001001	Total Europa No Comunitaria	0
Mujeres	4313001001	Rusia	0
Mujeres	4313001001	Ucrania	0
Mujeres	4313001001	Total África	4
Mujeres	4313001001	Argelia	0
Mujeres	4313001001	Marruecos	4
Mujeres	4313001001	Nigeria	0
Mujeres	4313001001	Senegal	0
Mujeres	4313001001	Total América	1
Mujeres	4313001001	Argentina	0
Mujeres	4313001001	Bolivia	0
Mujeres	4313001001	Brasil	0
Mujeres	4313001001	Colombia	1
Mujeres	4313001001	Cuba	0
Mujeres	4313001001	Chile	0
Mujeres	4313001001	Ecuador	0
Mujeres	4313001001	Paraguay	0
Mujeres	4313001001	Perú	0
Mujeres	4313001001	República Dominicana	0
Mujeres	4313001001	Uruguay	0
Mujeres	4313001001	Venezuela	0
Mujeres	4313001001	Total Asia	1
Mujeres	4313001001	China	1
Mujeres	4313001001	Pakistán	0
Mujeres	4313001001	Total Oceanía	0
Mujeres	4313101001	Total Población	1.343
Mujeres	4313101001	Nacidos en España	1.179
Mujeres	4313101001	Nacidos en el Extranjero	164
Mujeres	4313101001	Total Unión Europea	38
Mujeres	4313101001	Alemania	7
Mujeres	4313101001	Bulgaria	1
Mujeres	4313101001	Francia	5
Mujeres	4313101001	Italia	5
Mujeres	4313101001	Polonia	3
Mujeres	4313101001	Portugal	1
Mujeres	4313101001	Reino Unido	3
Mujeres	4313101001	Rumanía	7
Mujeres	4313101001	Total Europa No Comunitaria	28
Mujeres	4313101001	Rusia	8
Mujeres	4313101001	Ucrania	3
Mujeres	4313101001	Total África	47
Mujeres	4313101001	Argelia	0
Mujeres	4313101001	Marruecos	45
Mujeres	4313101001	Nigeria	0
Mujeres	4313101001	Senegal	0
Mujeres	4313101001	Total América	48
Mujeres	4313101001	Argentina	14
Mujeres	4313101001	Bolivia	0
Mujeres	4313101001	Brasil	2
Mujeres	4313101001	Colombia	8
Mujeres	4313101001	Cuba	5
Mujeres	4313101001	Chile	0
Mujeres	4313101001	Ecuador	4
Mujeres	4313101001	Paraguay	2
Mujeres	4313101001	Perú	3
Mujeres	4313101001	República Dominicana	0
Mujeres	4313101001	Uruguay	2
Mujeres	4313101001	Venezuela	3
Mujeres	4313101001	Total Asia	3
Mujeres	4313101001	China	1
Mujeres	4313101001	Pakistán	1
Mujeres	4313101001	Total Oceanía	0
Mujeres	4313101002	Total Población	856
Mujeres	4313101002	Nacidos en España	686
Mujeres	4313101002	Nacidos en el Extranjero	170
Mujeres	4313101002	Total Unión Europea	42
Mujeres	4313101002	Alemania	8
Mujeres	4313101002	Bulgaria	0
Mujeres	4313101002	Francia	10
Mujeres	4313101002	Italia	4
Mujeres	4313101002	Polonia	2
Mujeres	4313101002	Portugal	0
Mujeres	4313101002	Reino Unido	2
Mujeres	4313101002	Rumanía	9
Mujeres	4313101002	Total Europa No Comunitaria	20
Mujeres	4313101002	Rusia	14
Mujeres	4313101002	Ucrania	2
Mujeres	4313101002	Total África	32
Mujeres	4313101002	Argelia	0
Mujeres	4313101002	Marruecos	31
Mujeres	4313101002	Nigeria	0
Mujeres	4313101002	Senegal	0
Mujeres	4313101002	Total América	68
Mujeres	4313101002	Argentina	13
Mujeres	4313101002	Bolivia	2
Mujeres	4313101002	Brasil	5
Mujeres	4313101002	Colombia	16
Mujeres	4313101002	Cuba	3
Mujeres	4313101002	Chile	4
Mujeres	4313101002	Ecuador	2
Mujeres	4313101002	Paraguay	0
Mujeres	4313101002	Perú	5
Mujeres	4313101002	República Dominicana	1
Mujeres	4313101002	Uruguay	7
Mujeres	4313101002	Venezuela	5
Mujeres	4313101002	Total Asia	5
Mujeres	4313101002	China	1
Mujeres	4313101002	Pakistán	0
Mujeres	4313101002	Total Oceanía	3
Mujeres	4313101003	Total Población	1.027
Mujeres	4313101003	Nacidos en España	860
Mujeres	4313101003	Nacidos en el Extranjero	167
Mujeres	4313101003	Total Unión Europea	19
Mujeres	4313101003	Alemania	1
Mujeres	4313101003	Bulgaria	1
Mujeres	4313101003	Francia	3
Mujeres	4313101003	Italia	2
Mujeres	4313101003	Polonia	1
Mujeres	4313101003	Portugal	0
Mujeres	4313101003	Reino Unido	1
Mujeres	4313101003	Rumanía	5
Mujeres	4313101003	Total Europa No Comunitaria	7
Mujeres	4313101003	Rusia	4
Mujeres	4313101003	Ucrania	0
Mujeres	4313101003	Total África	78
Mujeres	4313101003	Argelia	0
Mujeres	4313101003	Marruecos	77
Mujeres	4313101003	Nigeria	0
Mujeres	4313101003	Senegal	0
Mujeres	4313101003	Total América	59
Mujeres	4313101003	Argentina	10
Mujeres	4313101003	Bolivia	2
Mujeres	4313101003	Brasil	7
Mujeres	4313101003	Colombia	7
Mujeres	4313101003	Cuba	8
Mujeres	4313101003	Chile	0
Mujeres	4313101003	Ecuador	5
Mujeres	4313101003	Paraguay	2
Mujeres	4313101003	Perú	3
Mujeres	4313101003	República Dominicana	0
Mujeres	4313101003	Uruguay	10
Mujeres	4313101003	Venezuela	0
Mujeres	4313101003	Total Asia	4
Mujeres	4313101003	China	2
Mujeres	4313101003	Pakistán	1
Mujeres	4313101003	Total Oceanía	0
