Sexo	Sección	País de nacimiento	Total
Mujeres	2506901001	Portugal	0
Mujeres	2506901001	Reino Unido	0
Mujeres	2506901001	Rumanía	3
Mujeres	2506901001	Total Europa No Comunitaria	3
Mujeres	2506901001	Rusia	0
Mujeres	2506901001	Ucrania	3
Mujeres	2506901001	Total África	1
Mujeres	2506901001	Argelia	0
Mujeres	2506901001	Marruecos	0
Mujeres	2506901001	Nigeria	0
Mujeres	2506901001	Senegal	0
Mujeres	2506901001	Total América	7
Mujeres	2506901001	Argentina	3
Mujeres	2506901001	Bolivia	0
Mujeres	2506901001	Brasil	3
Mujeres	2506901001	Colombia	0
Mujeres	2506901001	Cuba	0
Mujeres	2506901001	Chile	0
Mujeres	2506901001	Ecuador	1
Mujeres	2506901001	Paraguay	0
Mujeres	2506901001	Perú	0
Mujeres	2506901001	República Dominicana	0
Mujeres	2506901001	Uruguay	0
Mujeres	2506901001	Venezuela	0
Mujeres	2506901001	Total Asia	0
Mujeres	2506901001	China	0
Mujeres	2506901001	Pakistán	0
Mujeres	2506901001	Total Oceanía	0
Mujeres	2507001001	Total Población	497
Mujeres	2507001001	Nacidos en España	471
Mujeres	2507001001	Nacidos en el Extranjero	26
Mujeres	2507001001	Total Unión Europea	11
Mujeres	2507001001	Alemania	0
Mujeres	2507001001	Bulgaria	0
Mujeres	2507001001	Francia	0
Mujeres	2507001001	Italia	0
Mujeres	2507001001	Polonia	0
Mujeres	2507001001	Portugal	0
Mujeres	2507001001	Reino Unido	0
Mujeres	2507001001	Rumanía	11
Mujeres	2507001001	Total Europa No Comunitaria	3
Mujeres	2507001001	Rusia	0
Mujeres	2507001001	Ucrania	2
Mujeres	2507001001	Total África	9
Mujeres	2507001001	Argelia	1
Mujeres	2507001001	Marruecos	6
Mujeres	2507001001	Nigeria	0
Mujeres	2507001001	Senegal	1
Mujeres	2507001001	Total América	3
Mujeres	2507001001	Argentina	0
Mujeres	2507001001	Bolivia	0
Mujeres	2507001001	Brasil	1
Mujeres	2507001001	Colombia	1
Mujeres	2507001001	Cuba	0
Mujeres	2507001001	Chile	0
Mujeres	2507001001	Ecuador	0
Mujeres	2507001001	Paraguay	0
Mujeres	2507001001	Perú	0
Mujeres	2507001001	República Dominicana	0
Mujeres	2507001001	Uruguay	0
Mujeres	2507001001	Venezuela	0
Mujeres	2507001001	Total Asia	0
Mujeres	2507001001	China	0
Mujeres	2507001001	Pakistán	0
Mujeres	2507001001	Total Oceanía	0
Mujeres	2507101001	Total Población	18
Mujeres	2507101001	Nacidos en España	17
Mujeres	2507101001	Nacidos en el Extranjero	1
Mujeres	2507101001	Total Unión Europea	1
Mujeres	2507101001	Alemania	0
Mujeres	2507101001	Bulgaria	0
Mujeres	2507101001	Francia	0
Mujeres	2507101001	Italia	0
Mujeres	2507101001	Polonia	0
Mujeres	2507101001	Portugal	0
Mujeres	2507101001	Reino Unido	1
Mujeres	2507101001	Rumanía	0
Mujeres	2507101001	Total Europa No Comunitaria	0
Mujeres	2507101001	Rusia	0
Mujeres	2507101001	Ucrania	0
Mujeres	2507101001	Total África	0
Mujeres	2507101001	Argelia	0
Mujeres	2507101001	Marruecos	0
Mujeres	2507101001	Nigeria	0
Mujeres	2507101001	Senegal	0
Mujeres	2507101001	Total América	0
Mujeres	2507101001	Argentina	0
Mujeres	2507101001	Bolivia	0
Mujeres	2507101001	Brasil	0
Mujeres	2507101001	Colombia	0
Mujeres	2507101001	Cuba	0
Mujeres	2507101001	Chile	0
Mujeres	2507101001	Ecuador	0
Mujeres	2507101001	Paraguay	0
Mujeres	2507101001	Perú	0
Mujeres	2507101001	República Dominicana	0
Mujeres	2507101001	Uruguay	0
Mujeres	2507101001	Venezuela	0
Mujeres	2507101001	Total Asia	0
Mujeres	2507101001	China	0
Mujeres	2507101001	Pakistán	0
Mujeres	2507101001	Total Oceanía	0
Mujeres	2507201001	Total Población	562
Mujeres	2507201001	Nacidos en España	455
Mujeres	2507201001	Nacidos en el Extranjero	107
Mujeres	2507201001	Total Unión Europea	15
Mujeres	2507201001	Alemania	0
Mujeres	2507201001	Bulgaria	0
Mujeres	2507201001	Francia	2
Mujeres	2507201001	Italia	1
Mujeres	2507201001	Polonia	0
Mujeres	2507201001	Portugal	1
Mujeres	2507201001	Reino Unido	0
Mujeres	2507201001	Rumanía	9
Mujeres	2507201001	Total Europa No Comunitaria	0
Mujeres	2507201001	Rusia	0
Mujeres	2507201001	Ucrania	0
Mujeres	2507201001	Total África	51
Mujeres	2507201001	Argelia	3
Mujeres	2507201001	Marruecos	42
Mujeres	2507201001	Nigeria	0
Mujeres	2507201001	Senegal	1
Mujeres	2507201001	Total América	36
Mujeres	2507201001	Argentina	1
Mujeres	2507201001	Bolivia	0
Mujeres	2507201001	Brasil	3
Mujeres	2507201001	Colombia	2
Mujeres	2507201001	Cuba	0
Mujeres	2507201001	Chile	2
Mujeres	2507201001	Ecuador	7
Mujeres	2507201001	Paraguay	0
Mujeres	2507201001	Perú	18
Mujeres	2507201001	República Dominicana	2
Mujeres	2507201001	Uruguay	0
Mujeres	2507201001	Venezuela	0
Mujeres	2507201001	Total Asia	5
Mujeres	2507201001	China	1
Mujeres	2507201001	Pakistán	0
Mujeres	2507201001	Total Oceanía	0
Mujeres	2507202001	Total Población	774
Mujeres	2507202001	Nacidos en España	614
Mujeres	2507202001	Nacidos en el Extranjero	160
Mujeres	2507202001	Total Unión Europea	19
Mujeres	2507202001	Alemania	0
Mujeres	2507202001	Bulgaria	2
Mujeres	2507202001	Francia	1
Mujeres	2507202001	Italia	1
Mujeres	2507202001	Polonia	0
Mujeres	2507202001	Portugal	1
Mujeres	2507202001	Reino Unido	0
Mujeres	2507202001	Rumanía	14
Mujeres	2507202001	Total Europa No Comunitaria	13
Mujeres	2507202001	Rusia	0
Mujeres	2507202001	Ucrania	13
Mujeres	2507202001	Total África	78
Mujeres	2507202001	Argelia	4
Mujeres	2507202001	Marruecos	42
Mujeres	2507202001	Nigeria	1
Mujeres	2507202001	Senegal	10
Mujeres	2507202001	Total América	43
Mujeres	2507202001	Argentina	1
Mujeres	2507202001	Bolivia	0
Mujeres	2507202001	Brasil	5
Mujeres	2507202001	Colombia	3
Mujeres	2507202001	Cuba	2
Mujeres	2507202001	Chile	1
Mujeres	2507202001	Ecuador	3
Mujeres	2507202001	Paraguay	2
Mujeres	2507202001	Perú	8
Mujeres	2507202001	República Dominicana	11
Mujeres	2507202001	Uruguay	2
Mujeres	2507202001	Venezuela	2
Mujeres	2507202001	Total Asia	7
Mujeres	2507202001	China	3
Mujeres	2507202001	Pakistán	4
Mujeres	2507202001	Total Oceanía	0
Mujeres	2507202002	Total Población	1.043
Mujeres	2507202002	Nacidos en España	832
Mujeres	2507202002	Nacidos en el Extranjero	211
Mujeres	2507202002	Total Unión Europea	37
Mujeres	2507202002	Alemania	0
Mujeres	2507202002	Bulgaria	0
Mujeres	2507202002	Francia	3
Mujeres	2507202002	Italia	1
Mujeres	2507202002	Polonia	1
Mujeres	2507202002	Portugal	0
Mujeres	2507202002	Reino Unido	0
Mujeres	2507202002	Rumanía	31
Mujeres	2507202002	Total Europa No Comunitaria	10
Mujeres	2507202002	Rusia	3
Mujeres	2507202002	Ucrania	6
Mujeres	2507202002	Total África	117
Mujeres	2507202002	Argelia	2
Mujeres	2507202002	Marruecos	53
Mujeres	2507202002	Nigeria	1
Mujeres	2507202002	Senegal	16
Mujeres	2507202002	Total América	40
Mujeres	2507202002	Argentina	0
Mujeres	2507202002	Bolivia	0
Mujeres	2507202002	Brasil	2
Mujeres	2507202002	Colombia	5
Mujeres	2507202002	Cuba	0
Mujeres	2507202002	Chile	2
Mujeres	2507202002	Ecuador	6
Mujeres	2507202002	Paraguay	0
Mujeres	2507202002	Perú	11
Mujeres	2507202002	República Dominicana	13
Mujeres	2507202002	Uruguay	0
Mujeres	2507202002	Venezuela	0
Mujeres	2507202002	Total Asia	7
Mujeres	2507202002	China	1
Mujeres	2507202002	Pakistán	6
Mujeres	2507202002	Total Oceanía	0
Mujeres	2507202003	Total Población	628
Mujeres	2507202003	Nacidos en España	532
Mujeres	2507202003	Nacidos en el Extranjero	96
Mujeres	2507202003	Total Unión Europea	21
Mujeres	2507202003	Alemania	0
Mujeres	2507202003	Bulgaria	0
Mujeres	2507202003	Francia	0
Mujeres	2507202003	Italia	0
Mujeres	2507202003	Polonia	0
Mujeres	2507202003	Portugal	0
Mujeres	2507202003	Reino Unido	0
Mujeres	2507202003	Rumanía	21
Mujeres	2507202003	Total Europa No Comunitaria	5
Mujeres	2507202003	Rusia	2
Mujeres	2507202003	Ucrania	3
Mujeres	2507202003	Total África	51
Mujeres	2507202003	Argelia	3
Mujeres	2507202003	Marruecos	25
Mujeres	2507202003	Nigeria	0
Mujeres	2507202003	Senegal	8
Mujeres	2507202003	Total América	15
Mujeres	2507202003	Argentina	1
Mujeres	2507202003	Bolivia	1
Mujeres	2507202003	Brasil	1
Mujeres	2507202003	Colombia	3
Mujeres	2507202003	Cuba	0
Mujeres	2507202003	Chile	1
Mujeres	2507202003	Ecuador	0
Mujeres	2507202003	Paraguay	0
Mujeres	2507202003	Perú	2
Mujeres	2507202003	República Dominicana	3
Mujeres	2507202003	Uruguay	0
Mujeres	2507202003	Venezuela	0
Mujeres	2507202003	Total Asia	4
Mujeres	2507202003	China	1
Mujeres	2507202003	Pakistán	1
Mujeres	2507202003	Total Oceanía	0
Mujeres	2507203001	Total Población	1.503
Mujeres	2507203001	Nacidos en España	1.210
Mujeres	2507203001	Nacidos en el Extranjero	293
Mujeres	2507203001	Total Unión Europea	52
Mujeres	2507203001	Alemania	0
Mujeres	2507203001	Bulgaria	1
Mujeres	2507203001	Francia	1
Mujeres	2507203001	Italia	0
Mujeres	2507203001	Polonia	0
Mujeres	2507203001	Portugal	2
Mujeres	2507203001	Reino Unido	0
Mujeres	2507203001	Rumanía	46
Mujeres	2507203001	Total Europa No Comunitaria	45
Mujeres	2507203001	Rusia	2
Mujeres	2507203001	Ucrania	41
Mujeres	2507203001	Total África	137
Mujeres	2507203001	Argelia	4
Mujeres	2507203001	Marruecos	78
Mujeres	2507203001	Nigeria	0
Mujeres	2507203001	Senegal	13
Mujeres	2507203001	Total América	50
Mujeres	2507203001	Argentina	6
Mujeres	2507203001	Bolivia	0
Mujeres	2507203001	Brasil	2
Mujeres	2507203001	Colombia	5
Mujeres	2507203001	Cuba	1
Mujeres	2507203001	Chile	2
Mujeres	2507203001	Ecuador	2
Mujeres	2507203001	Paraguay	1
Mujeres	2507203001	Perú	8
Mujeres	2507203001	República Dominicana	13
Mujeres	2507203001	Uruguay	5
Mujeres	2507203001	Venezuela	1
Mujeres	2507203001	Total Asia	9
Mujeres	2507203001	China	3
Mujeres	2507203001	Pakistán	3
Mujeres	2507203001	Total Oceanía	0
Mujeres	2507301001	Total Población	304
Mujeres	2507301001	Nacidos en España	284
Mujeres	2507301001	Nacidos en el Extranjero	20
Mujeres	2507301001	Total Unión Europea	7
Mujeres	2507301001	Alemania	0
Mujeres	2507301001	Bulgaria	0
Mujeres	2507301001	Francia	3
Mujeres	2507301001	Italia	0
Mujeres	2507301001	Polonia	1
Mujeres	2507301001	Portugal	0
Mujeres	2507301001	Reino Unido	0
Mujeres	2507301001	Rumanía	3
Mujeres	2507301001	Total Europa No Comunitaria	3
Mujeres	2507301001	Rusia	1
Mujeres	2507301001	Ucrania	0
Mujeres	2507301001	Total África	4
Mujeres	2507301001	Argelia	0
Mujeres	2507301001	Marruecos	4
Mujeres	2507301001	Nigeria	0
Mujeres	2507301001	Senegal	0
Mujeres	2507301001	Total América	6
Mujeres	2507301001	Argentina	0
Mujeres	2507301001	Bolivia	2
Mujeres	2507301001	Brasil	0
Mujeres	2507301001	Colombia	0
Mujeres	2507301001	Cuba	0
Mujeres	2507301001	Chile	1
Mujeres	2507301001	Ecuador	0
Mujeres	2507301001	Paraguay	0
Mujeres	2507301001	Perú	0
Mujeres	2507301001	República Dominicana	0
Mujeres	2507301001	Uruguay	0
Mujeres	2507301001	Venezuela	2
Mujeres	2507301001	Total Asia	0
Mujeres	2507301001	China	0
Mujeres	2507301001	Pakistán	0
Mujeres	2507301001	Total Oceanía	0
Mujeres	2507401001	Total Población	97
Mujeres	2507401001	Nacidos en España	93
Mujeres	2507401001	Nacidos en el Extranjero	4
Mujeres	2507401001	Total Unión Europea	0
Mujeres	2507401001	Alemania	0
Mujeres	2507401001	Bulgaria	0
Mujeres	2507401001	Francia	0
Mujeres	2507401001	Italia	0
Mujeres	2507401001	Polonia	0
Mujeres	2507401001	Portugal	0
Mujeres	2507401001	Reino Unido	0
Mujeres	2507401001	Rumanía	0
Mujeres	2507401001	Total Europa No Comunitaria	0
Mujeres	2507401001	Rusia	0
Mujeres	2507401001	Ucrania	0
Mujeres	2507401001	Total África	0
Mujeres	2507401001	Argelia	0
Mujeres	2507401001	Marruecos	0
Mujeres	2507401001	Nigeria	0
Mujeres	2507401001	Senegal	0
Mujeres	2507401001	Total América	4
Mujeres	2507401001	Argentina	0
Mujeres	2507401001	Bolivia	2
Mujeres	2507401001	Brasil	0
Mujeres	2507401001	Colombia	1
Mujeres	2507401001	Cuba	1
Mujeres	2507401001	Chile	0
Mujeres	2507401001	Ecuador	0
Mujeres	2507401001	Paraguay	0
Mujeres	2507401001	Perú	0
Mujeres	2507401001	República Dominicana	0
Mujeres	2507401001	Uruguay	0
Mujeres	2507401001	Venezuela	0
Mujeres	2507401001	Total Asia	0
Mujeres	2507401001	China	0
Mujeres	2507401001	Pakistán	0
Mujeres	2507401001	Total Oceanía	0
Mujeres	2507501001	Total Población	75
Mujeres	2507501001	Nacidos en España	73
Mujeres	2507501001	Nacidos en el Extranjero	2
Mujeres	2507501001	Total Unión Europea	1
Mujeres	2507501001	Alemania	0
Mujeres	2507501001	Bulgaria	0
Mujeres	2507501001	Francia	0
Mujeres	2507501001	Italia	0
Mujeres	2507501001	Polonia	0
Mujeres	2507501001	Portugal	0
Mujeres	2507501001	Reino Unido	0
Mujeres	2507501001	Rumanía	1
Mujeres	2507501001	Total Europa No Comunitaria	1
Mujeres	2507501001	Rusia	0
Mujeres	2507501001	Ucrania	0
Mujeres	2507501001	Total África	0
Mujeres	2507501001	Argelia	0
Mujeres	2507501001	Marruecos	0
Mujeres	2507501001	Nigeria	0
Mujeres	2507501001	Senegal	0
Mujeres	2507501001	Total América	0
Mujeres	2507501001	Argentina	0
Mujeres	2507501001	Bolivia	0
Mujeres	2507501001	Brasil	0
Mujeres	2507501001	Colombia	0
Mujeres	2507501001	Cuba	0
Mujeres	2507501001	Chile	0
Mujeres	2507501001	Ecuador	0
Mujeres	2507501001	Paraguay	0
Mujeres	2507501001	Perú	0
Mujeres	2507501001	República Dominicana	0
Mujeres	2507501001	Uruguay	0
Mujeres	2507501001	Venezuela	0
Mujeres	2507501001	Total Asia	0
Mujeres	2507501001	China	0
Mujeres	2507501001	Pakistán	0
Mujeres	2507501001	Total Oceanía	0
Mujeres	2507601001	Total Población	70
Mujeres	2507601001	Nacidos en España	64
Mujeres	2507601001	Nacidos en el Extranjero	6
Mujeres	2507601001	Total Unión Europea	1
Mujeres	2507601001	Alemania	0
Mujeres	2507601001	Bulgaria	0
Mujeres	2507601001	Francia	0
Mujeres	2507601001	Italia	0
Mujeres	2507601001	Polonia	0
Mujeres	2507601001	Portugal	0
Mujeres	2507601001	Reino Unido	0
Mujeres	2507601001	Rumanía	1
Mujeres	2507601001	Total Europa No Comunitaria	0
Mujeres	2507601001	Rusia	0
Mujeres	2507601001	Ucrania	0
Mujeres	2507601001	Total África	1
Mujeres	2507601001	Argelia	0
Mujeres	2507601001	Marruecos	1
Mujeres	2507601001	Nigeria	0
Mujeres	2507601001	Senegal	0
Mujeres	2507601001	Total América	4
Mujeres	2507601001	Argentina	0
Mujeres	2507601001	Bolivia	0
Mujeres	2507601001	Brasil	1
Mujeres	2507601001	Colombia	0
Mujeres	2507601001	Cuba	2
Mujeres	2507601001	Chile	1
Mujeres	2507601001	Ecuador	0
Mujeres	2507601001	Paraguay	0
Mujeres	2507601001	Perú	0
Mujeres	2507601001	República Dominicana	0
Mujeres	2507601001	Uruguay	0
Mujeres	2507601001	Venezuela	0
Mujeres	2507601001	Total Asia	0
Mujeres	2507601001	China	0
Mujeres	2507601001	Pakistán	0
Mujeres	2507601001	Total Oceanía	0
Mujeres	2507701001	Total Población	265
Mujeres	2507701001	Nacidos en España	221
Mujeres	2507701001	Nacidos en el Extranjero	44
Mujeres	2507701001	Total Unión Europea	13
Mujeres	2507701001	Alemania	3
Mujeres	2507701001	Bulgaria	2
Mujeres	2507701001	Francia	2
Mujeres	2507701001	Italia	0
Mujeres	2507701001	Polonia	1
Mujeres	2507701001	Portugal	2
Mujeres	2507701001	Reino Unido	0
Mujeres	2507701001	Rumanía	3
Mujeres	2507701001	Total Europa No Comunitaria	6
Mujeres	2507701001	Rusia	0
Mujeres	2507701001	Ucrania	1
Mujeres	2507701001	Total África	0
Mujeres	2507701001	Argelia	0
Mujeres	2507701001	Marruecos	0
Mujeres	2507701001	Nigeria	0
Mujeres	2507701001	Senegal	0
Mujeres	2507701001	Total América	25
Mujeres	2507701001	Argentina	1
Mujeres	2507701001	Bolivia	12
Mujeres	2507701001	Brasil	3
Mujeres	2507701001	Colombia	3
Mujeres	2507701001	Cuba	0
Mujeres	2507701001	Chile	0
Mujeres	2507701001	Ecuador	0
Mujeres	2507701001	Paraguay	0
Mujeres	2507701001	Perú	0
Mujeres	2507701001	República Dominicana	3
Mujeres	2507701001	Uruguay	0
Mujeres	2507701001	Venezuela	3
Mujeres	2507701001	Total Asia	0
Mujeres	2507701001	China	0
Mujeres	2507701001	Pakistán	0
Mujeres	2507701001	Total Oceanía	0
Mujeres	2507801001	Total Población	657
Mujeres	2507801001	Nacidos en España	615
Mujeres	2507801001	Nacidos en el Extranjero	42
Mujeres	2507801001	Total Unión Europea	17
Mujeres	2507801001	Alemania	0
Mujeres	2507801001	Bulgaria	0
Mujeres	2507801001	Francia	0
Mujeres	2507801001	Italia	0
Mujeres	2507801001	Polonia	1
Mujeres	2507801001	Portugal	2
Mujeres	2507801001	Reino Unido	0
Mujeres	2507801001	Rumanía	14
Mujeres	2507801001	Total Europa No Comunitaria	2
Mujeres	2507801001	Rusia	2
Mujeres	2507801001	Ucrania	0
Mujeres	2507801001	Total África	11
Mujeres	2507801001	Argelia	2
Mujeres	2507801001	Marruecos	7
Mujeres	2507801001	Nigeria	0
Mujeres	2507801001	Senegal	1
Mujeres	2507801001	Total América	12
Mujeres	2507801001	Argentina	0
Mujeres	2507801001	Bolivia	2
Mujeres	2507801001	Brasil	0
Mujeres	2507801001	Colombia	1
Mujeres	2507801001	Cuba	1
Mujeres	2507801001	Chile	0
Mujeres	2507801001	Ecuador	1
Mujeres	2507801001	Paraguay	0
Mujeres	2507801001	Perú	0
Mujeres	2507801001	República Dominicana	0
Mujeres	2507801001	Uruguay	0
Mujeres	2507801001	Venezuela	0
Mujeres	2507801001	Total Asia	0
Mujeres	2507801001	China	0
Mujeres	2507801001	Pakistán	0
Mujeres	2507801001	Total Oceanía	0
Mujeres	2507901001	Total Población	163
Mujeres	2507901001	Nacidos en España	143
Mujeres	2507901001	Nacidos en el Extranjero	20
Mujeres	2507901001	Total Unión Europea	5
Mujeres	2507901001	Alemania	0
Mujeres	2507901001	Bulgaria	1
Mujeres	2507901001	Francia	1
Mujeres	2507901001	Italia	0
Mujeres	2507901001	Polonia	1
Mujeres	2507901001	Portugal	0
Mujeres	2507901001	Reino Unido	0
Mujeres	2507901001	Rumanía	2
Mujeres	2507901001	Total Europa No Comunitaria	4
Mujeres	2507901001	Rusia	3
Mujeres	2507901001	Ucrania	1
Mujeres	2507901001	Total África	1
Mujeres	2507901001	Argelia	0
Mujeres	2507901001	Marruecos	0
Mujeres	2507901001	Nigeria	0
Mujeres	2507901001	Senegal	1
Mujeres	2507901001	Total América	10
Mujeres	2507901001	Argentina	2
Mujeres	2507901001	Bolivia	0
Mujeres	2507901001	Brasil	1
Mujeres	2507901001	Colombia	1
Mujeres	2507901001	Cuba	0
Mujeres	2507901001	Chile	5
Mujeres	2507901001	Ecuador	0
Mujeres	2507901001	Paraguay	0
Mujeres	2507901001	Perú	0
Mujeres	2507901001	República Dominicana	1
Mujeres	2507901001	Uruguay	0
Mujeres	2507901001	Venezuela	0
Mujeres	2507901001	Total Asia	0
Mujeres	2507901001	China	0
Mujeres	2507901001	Pakistán	0
Mujeres	2507901001	Total Oceanía	0
Mujeres	2508101001	Total Población	170
Mujeres	2508101001	Nacidos en España	159
Mujeres	2508101001	Nacidos en el Extranjero	11
Mujeres	2508101001	Total Unión Europea	4
Mujeres	2508101001	Alemania	0
Mujeres	2508101001	Bulgaria	0
Mujeres	2508101001	Francia	1
Mujeres	2508101001	Italia	0
Mujeres	2508101001	Polonia	0
Mujeres	2508101001	Portugal	0
Mujeres	2508101001	Reino Unido	0
Mujeres	2508101001	Rumanía	3
Mujeres	2508101001	Total Europa No Comunitaria	1
Mujeres	2508101001	Rusia	1
Mujeres	2508101001	Ucrania	0
Mujeres	2508101001	Total África	2
Mujeres	2508101001	Argelia	0
Mujeres	2508101001	Marruecos	0
Mujeres	2508101001	Nigeria	0
Mujeres	2508101001	Senegal	2
Mujeres	2508101001	Total América	4
Mujeres	2508101001	Argentina	0
Mujeres	2508101001	Bolivia	0
Mujeres	2508101001	Brasil	1
Mujeres	2508101001	Colombia	2
Mujeres	2508101001	Cuba	0
Mujeres	2508101001	Chile	0
Mujeres	2508101001	Ecuador	0
Mujeres	2508101001	Paraguay	0
Mujeres	2508101001	Perú	0
Mujeres	2508101001	República Dominicana	0
Mujeres	2508101001	Uruguay	0
Mujeres	2508101001	Venezuela	0
Mujeres	2508101001	Total Asia	0
Mujeres	2508101001	China	0
Mujeres	2508101001	Pakistán	0
Mujeres	2508101001	Total Oceanía	0
Mujeres	2508201001	Total Población	171
Mujeres	2508201001	Nacidos en España	157
Mujeres	2508201001	Nacidos en el Extranjero	14
Mujeres	2508201001	Total Unión Europea	9
Mujeres	2508201001	Alemania	0
Mujeres	2508201001	Bulgaria	0
Mujeres	2508201001	Francia	0
Mujeres	2508201001	Italia	0
Mujeres	2508201001	Polonia	0
Mujeres	2508201001	Portugal	1
Mujeres	2508201001	Reino Unido	0
Mujeres	2508201001	Rumanía	7
Mujeres	2508201001	Total Europa No Comunitaria	0
Mujeres	2508201001	Rusia	0
Mujeres	2508201001	Ucrania	0
Mujeres	2508201001	Total África	3
Mujeres	2508201001	Argelia	0
Mujeres	2508201001	Marruecos	3
Mujeres	2508201001	Nigeria	0
Mujeres	2508201001	Senegal	0
Mujeres	2508201001	Total América	1
Mujeres	2508201001	Argentina	0
Mujeres	2508201001	Bolivia	0
Mujeres	2508201001	Brasil	0
Mujeres	2508201001	Colombia	0
Mujeres	2508201001	Cuba	0
Mujeres	2508201001	Chile	0
Mujeres	2508201001	Ecuador	0
Mujeres	2508201001	Paraguay	0
Mujeres	2508201001	Perú	0
Mujeres	2508201001	República Dominicana	0
Mujeres	2508201001	Uruguay	0
Mujeres	2508201001	Venezuela	0
Mujeres	2508201001	Total Asia	1
Mujeres	2508201001	China	1
Mujeres	2508201001	Pakistán	0
Mujeres	2508201001	Total Oceanía	0
Mujeres	2508501001	Total Población	77
Mujeres	2508501001	Nacidos en España	77
Mujeres	2508501001	Nacidos en el Extranjero	0
Mujeres	2508501001	Total Unión Europea	0
Mujeres	2508501001	Alemania	0
Mujeres	2508501001	Bulgaria	0
Mujeres	2508501001	Francia	0
Mujeres	2508501001	Italia	0
Mujeres	2508501001	Polonia	0
Mujeres	2508501001	Portugal	0
Mujeres	2508501001	Reino Unido	0
Mujeres	2508501001	Rumanía	0
Mujeres	2508501001	Total Europa No Comunitaria	0
Mujeres	2508501001	Rusia	0
Mujeres	2508501001	Ucrania	0
Mujeres	2508501001	Total África	0
Mujeres	2508501001	Argelia	0
Mujeres	2508501001	Marruecos	0
Mujeres	2508501001	Nigeria	0
Mujeres	2508501001	Senegal	0
Mujeres	2508501001	Total América	0
Mujeres	2508501001	Argentina	0
Mujeres	2508501001	Bolivia	0
Mujeres	2508501001	Brasil	0
Mujeres	2508501001	Colombia	0
Mujeres	2508501001	Cuba	0
Mujeres	2508501001	Chile	0
Mujeres	2508501001	Ecuador	0
Mujeres	2508501001	Paraguay	0
Mujeres	2508501001	Perú	0
Mujeres	2508501001	República Dominicana	0
Mujeres	2508501001	Uruguay	0
Mujeres	2508501001	Venezuela	0
Mujeres	2508501001	Total Asia	0
Mujeres	2508501001	China	0
Mujeres	2508501001	Pakistán	0
Mujeres	2508501001	Total Oceanía	0
Mujeres	2508601001	Total Población	408
Mujeres	2508601001	Nacidos en España	304
Mujeres	2508601001	Nacidos en el Extranjero	104
Mujeres	2508601001	Total Unión Europea	57
Mujeres	2508601001	Alemania	1
Mujeres	2508601001	Bulgaria	4
Mujeres	2508601001	Francia	0
Mujeres	2508601001	Italia	0
Mujeres	2508601001	Polonia	0
Mujeres	2508601001	Portugal	0
Mujeres	2508601001	Reino Unido	0
Mujeres	2508601001	Rumanía	49
Mujeres	2508601001	Total Europa No Comunitaria	0
Mujeres	2508601001	Rusia	0
Mujeres	2508601001	Ucrania	0
Mujeres	2508601001	Total África	12
Mujeres	2508601001	Argelia	4
Mujeres	2508601001	Marruecos	7
Mujeres	2508601001	Nigeria	0
Mujeres	2508601001	Senegal	0
Mujeres	2508601001	Total América	35
Mujeres	2508601001	Argentina	1
Mujeres	2508601001	Bolivia	0
Mujeres	2508601001	Brasil	11
Mujeres	2508601001	Colombia	5
Mujeres	2508601001	Cuba	0
Mujeres	2508601001	Chile	0
Mujeres	2508601001	Ecuador	5
Mujeres	2508601001	Paraguay	0
Mujeres	2508601001	Perú	5
Mujeres	2508601001	República Dominicana	1
Mujeres	2508601001	Uruguay	0
Mujeres	2508601001	Venezuela	0
Mujeres	2508601001	Total Asia	0
Mujeres	2508601001	China	0
Mujeres	2508601001	Pakistán	0
Mujeres	2508601001	Total Oceanía	0
Mujeres	2508701001	Total Población	33
Mujeres	2508701001	Nacidos en España	32
Mujeres	2508701001	Nacidos en el Extranjero	1
Mujeres	2508701001	Total Unión Europea	0
Mujeres	2508701001	Alemania	0
Mujeres	2508701001	Bulgaria	0
Mujeres	2508701001	Francia	0
Mujeres	2508701001	Italia	0
Mujeres	2508701001	Polonia	0
Mujeres	2508701001	Portugal	0
Mujeres	2508701001	Reino Unido	0
Mujeres	2508701001	Rumanía	0
Mujeres	2508701001	Total Europa No Comunitaria	0
Mujeres	2508701001	Rusia	0
Mujeres	2508701001	Ucrania	0
Mujeres	2508701001	Total África	1
Mujeres	2508701001	Argelia	0
Mujeres	2508701001	Marruecos	1
Mujeres	2508701001	Nigeria	0
Mujeres	2508701001	Senegal	0
Mujeres	2508701001	Total América	0
Mujeres	2508701001	Argentina	0
Mujeres	2508701001	Bolivia	0
Mujeres	2508701001	Brasil	0
Mujeres	2508701001	Colombia	0
Mujeres	2508701001	Cuba	0
Mujeres	2508701001	Chile	0
Mujeres	2508701001	Ecuador	0
Mujeres	2508701001	Paraguay	0
Mujeres	2508701001	Perú	0
Mujeres	2508701001	República Dominicana	0
Mujeres	2508701001	Uruguay	0
Mujeres	2508701001	Venezuela	0
Mujeres	2508701001	Total Asia	0
Mujeres	2508701001	China	0
Mujeres	2508701001	Pakistán	0
Mujeres	2508701001	Total Oceanía	0
Mujeres	2508801001	Total Población	50
Mujeres	2508801001	Nacidos en España	44
Mujeres	2508801001	Nacidos en el Extranjero	6
Mujeres	2508801001	Total Unión Europea	0
Mujeres	2508801001	Alemania	0
Mujeres	2508801001	Bulgaria	0
Mujeres	2508801001	Francia	0
