Sexo	Sección	País de nacimiento	Total
Mujeres	1704901002	Portugal	0
Mujeres	1704901002	Reino Unido	0
Mujeres	1704901002	Rumanía	190
Mujeres	1704901002	Total Europa No Comunitaria	7
Mujeres	1704901002	Rusia	2
Mujeres	1704901002	Ucrania	1
Mujeres	1704901002	Total África	68
Mujeres	1704901002	Argelia	1
Mujeres	1704901002	Marruecos	35
Mujeres	1704901002	Nigeria	0
Mujeres	1704901002	Senegal	0
Mujeres	1704901002	Total América	66
Mujeres	1704901002	Argentina	3
Mujeres	1704901002	Bolivia	1
Mujeres	1704901002	Brasil	3
Mujeres	1704901002	Colombia	4
Mujeres	1704901002	Cuba	5
Mujeres	1704901002	Chile	3
Mujeres	1704901002	Ecuador	7
Mujeres	1704901002	Paraguay	0
Mujeres	1704901002	Perú	0
Mujeres	1704901002	República Dominicana	1
Mujeres	1704901002	Uruguay	0
Mujeres	1704901002	Venezuela	4
Mujeres	1704901002	Total Asia	3
Mujeres	1704901002	China	3
Mujeres	1704901002	Pakistán	0
Mujeres	1704901002	Total Oceanía	0
Mujeres	1704901003	Total Población	540
Mujeres	1704901003	Nacidos en España	415
Mujeres	1704901003	Nacidos en el Extranjero	125
Mujeres	1704901003	Total Unión Europea	85
Mujeres	1704901003	Alemania	0
Mujeres	1704901003	Bulgaria	0
Mujeres	1704901003	Francia	1
Mujeres	1704901003	Italia	0
Mujeres	1704901003	Polonia	0
Mujeres	1704901003	Portugal	0
Mujeres	1704901003	Reino Unido	0
Mujeres	1704901003	Rumanía	84
Mujeres	1704901003	Total Europa No Comunitaria	3
Mujeres	1704901003	Rusia	2
Mujeres	1704901003	Ucrania	0
Mujeres	1704901003	Total África	11
Mujeres	1704901003	Argelia	0
Mujeres	1704901003	Marruecos	6
Mujeres	1704901003	Nigeria	0
Mujeres	1704901003	Senegal	1
Mujeres	1704901003	Total América	25
Mujeres	1704901003	Argentina	1
Mujeres	1704901003	Bolivia	2
Mujeres	1704901003	Brasil	0
Mujeres	1704901003	Colombia	1
Mujeres	1704901003	Cuba	6
Mujeres	1704901003	Chile	0
Mujeres	1704901003	Ecuador	0
Mujeres	1704901003	Paraguay	0
Mujeres	1704901003	Perú	1
Mujeres	1704901003	República Dominicana	0
Mujeres	1704901003	Uruguay	0
Mujeres	1704901003	Venezuela	0
Mujeres	1704901003	Total Asia	1
Mujeres	1704901003	China	1
Mujeres	1704901003	Pakistán	0
Mujeres	1704901003	Total Oceanía	0
Mujeres	1705001001	Total Población	476
Mujeres	1705001001	Nacidos en España	407
Mujeres	1705001001	Nacidos en el Extranjero	69
Mujeres	1705001001	Total Unión Europea	29
Mujeres	1705001001	Alemania	1
Mujeres	1705001001	Bulgaria	0
Mujeres	1705001001	Francia	5
Mujeres	1705001001	Italia	2
Mujeres	1705001001	Polonia	0
Mujeres	1705001001	Portugal	0
Mujeres	1705001001	Reino Unido	1
Mujeres	1705001001	Rumanía	17
Mujeres	1705001001	Total Europa No Comunitaria	6
Mujeres	1705001001	Rusia	0
Mujeres	1705001001	Ucrania	6
Mujeres	1705001001	Total África	4
Mujeres	1705001001	Argelia	0
Mujeres	1705001001	Marruecos	2
Mujeres	1705001001	Nigeria	0
Mujeres	1705001001	Senegal	0
Mujeres	1705001001	Total América	28
Mujeres	1705001001	Argentina	3
Mujeres	1705001001	Bolivia	1
Mujeres	1705001001	Brasil	6
Mujeres	1705001001	Colombia	3
Mujeres	1705001001	Cuba	0
Mujeres	1705001001	Chile	1
Mujeres	1705001001	Ecuador	0
Mujeres	1705001001	Paraguay	1
Mujeres	1705001001	Perú	0
Mujeres	1705001001	República Dominicana	0
Mujeres	1705001001	Uruguay	0
Mujeres	1705001001	Venezuela	0
Mujeres	1705001001	Total Asia	2
Mujeres	1705001001	China	2
Mujeres	1705001001	Pakistán	0
Mujeres	1705001001	Total Oceanía	0
Mujeres	1705101001	Total Población	144
Mujeres	1705101001	Nacidos en España	129
Mujeres	1705101001	Nacidos en el Extranjero	15
Mujeres	1705101001	Total Unión Europea	9
Mujeres	1705101001	Alemania	1
Mujeres	1705101001	Bulgaria	1
Mujeres	1705101001	Francia	2
Mujeres	1705101001	Italia	1
Mujeres	1705101001	Polonia	1
Mujeres	1705101001	Portugal	0
Mujeres	1705101001	Reino Unido	0
Mujeres	1705101001	Rumanía	0
Mujeres	1705101001	Total Europa No Comunitaria	2
Mujeres	1705101001	Rusia	0
Mujeres	1705101001	Ucrania	0
Mujeres	1705101001	Total África	0
Mujeres	1705101001	Argelia	0
Mujeres	1705101001	Marruecos	0
Mujeres	1705101001	Nigeria	0
Mujeres	1705101001	Senegal	0
Mujeres	1705101001	Total América	4
Mujeres	1705101001	Argentina	0
Mujeres	1705101001	Bolivia	0
Mujeres	1705101001	Brasil	0
Mujeres	1705101001	Colombia	0
Mujeres	1705101001	Cuba	0
Mujeres	1705101001	Chile	0
Mujeres	1705101001	Ecuador	0
Mujeres	1705101001	Paraguay	0
Mujeres	1705101001	Perú	2
Mujeres	1705101001	República Dominicana	0
Mujeres	1705101001	Uruguay	0
Mujeres	1705101001	Venezuela	0
Mujeres	1705101001	Total Asia	0
Mujeres	1705101001	China	0
Mujeres	1705101001	Pakistán	0
Mujeres	1705101001	Total Oceanía	0
Mujeres	1705201001	Total Población	84
Mujeres	1705201001	Nacidos en España	79
Mujeres	1705201001	Nacidos en el Extranjero	5
Mujeres	1705201001	Total Unión Europea	2
Mujeres	1705201001	Alemania	0
Mujeres	1705201001	Bulgaria	0
Mujeres	1705201001	Francia	1
Mujeres	1705201001	Italia	0
Mujeres	1705201001	Polonia	0
Mujeres	1705201001	Portugal	0
Mujeres	1705201001	Reino Unido	1
Mujeres	1705201001	Rumanía	0
Mujeres	1705201001	Total Europa No Comunitaria	0
Mujeres	1705201001	Rusia	0
Mujeres	1705201001	Ucrania	0
Mujeres	1705201001	Total África	1
Mujeres	1705201001	Argelia	0
Mujeres	1705201001	Marruecos	1
Mujeres	1705201001	Nigeria	0
Mujeres	1705201001	Senegal	0
Mujeres	1705201001	Total América	2
Mujeres	1705201001	Argentina	0
Mujeres	1705201001	Bolivia	0
Mujeres	1705201001	Brasil	1
Mujeres	1705201001	Colombia	0
Mujeres	1705201001	Cuba	0
Mujeres	1705201001	Chile	0
Mujeres	1705201001	Ecuador	0
Mujeres	1705201001	Paraguay	0
Mujeres	1705201001	Perú	0
Mujeres	1705201001	República Dominicana	0
Mujeres	1705201001	Uruguay	0
Mujeres	1705201001	Venezuela	0
Mujeres	1705201001	Total Asia	0
Mujeres	1705201001	China	0
Mujeres	1705201001	Pakistán	0
Mujeres	1705201001	Total Oceanía	0
Mujeres	1705401001	Total Población	225
Mujeres	1705401001	Nacidos en España	177
Mujeres	1705401001	Nacidos en el Extranjero	48
Mujeres	1705401001	Total Unión Europea	26
Mujeres	1705401001	Alemania	0
Mujeres	1705401001	Bulgaria	0
Mujeres	1705401001	Francia	16
Mujeres	1705401001	Italia	0
Mujeres	1705401001	Polonia	0
Mujeres	1705401001	Portugal	1
Mujeres	1705401001	Reino Unido	0
Mujeres	1705401001	Rumanía	0
Mujeres	1705401001	Total Europa No Comunitaria	4
Mujeres	1705401001	Rusia	0
Mujeres	1705401001	Ucrania	2
Mujeres	1705401001	Total África	6
Mujeres	1705401001	Argelia	0
Mujeres	1705401001	Marruecos	5
Mujeres	1705401001	Nigeria	0
Mujeres	1705401001	Senegal	0
Mujeres	1705401001	Total América	12
Mujeres	1705401001	Argentina	2
Mujeres	1705401001	Bolivia	0
Mujeres	1705401001	Brasil	0
Mujeres	1705401001	Colombia	1
Mujeres	1705401001	Cuba	0
Mujeres	1705401001	Chile	0
Mujeres	1705401001	Ecuador	0
Mujeres	1705401001	Paraguay	0
Mujeres	1705401001	Perú	0
Mujeres	1705401001	República Dominicana	0
Mujeres	1705401001	Uruguay	2
Mujeres	1705401001	Venezuela	0
Mujeres	1705401001	Total Asia	0
Mujeres	1705401001	China	0
Mujeres	1705401001	Pakistán	0
Mujeres	1705401001	Total Oceanía	0
Mujeres	1705501001	Total Población	89
Mujeres	1705501001	Nacidos en España	78
Mujeres	1705501001	Nacidos en el Extranjero	11
Mujeres	1705501001	Total Unión Europea	6
Mujeres	1705501001	Alemania	1
Mujeres	1705501001	Bulgaria	0
Mujeres	1705501001	Francia	2
Mujeres	1705501001	Italia	0
Mujeres	1705501001	Polonia	0
Mujeres	1705501001	Portugal	0
Mujeres	1705501001	Reino Unido	0
Mujeres	1705501001	Rumanía	2
Mujeres	1705501001	Total Europa No Comunitaria	0
Mujeres	1705501001	Rusia	0
Mujeres	1705501001	Ucrania	0
Mujeres	1705501001	Total África	0
Mujeres	1705501001	Argelia	0
Mujeres	1705501001	Marruecos	0
Mujeres	1705501001	Nigeria	0
Mujeres	1705501001	Senegal	0
Mujeres	1705501001	Total América	5
Mujeres	1705501001	Argentina	0
Mujeres	1705501001	Bolivia	0
Mujeres	1705501001	Brasil	0
Mujeres	1705501001	Colombia	0
Mujeres	1705501001	Cuba	0
Mujeres	1705501001	Chile	2
Mujeres	1705501001	Ecuador	0
Mujeres	1705501001	Paraguay	0
Mujeres	1705501001	Perú	0
Mujeres	1705501001	República Dominicana	0
Mujeres	1705501001	Uruguay	0
Mujeres	1705501001	Venezuela	0
Mujeres	1705501001	Total Asia	0
Mujeres	1705501001	China	0
Mujeres	1705501001	Pakistán	0
Mujeres	1705501001	Total Oceanía	0
Mujeres	1705601001	Total Población	1.167
Mujeres	1705601001	Nacidos en España	1.053
Mujeres	1705601001	Nacidos en el Extranjero	114
Mujeres	1705601001	Total Unión Europea	42
Mujeres	1705601001	Alemania	2
Mujeres	1705601001	Bulgaria	1
Mujeres	1705601001	Francia	5
Mujeres	1705601001	Italia	4
Mujeres	1705601001	Polonia	0
Mujeres	1705601001	Portugal	0
Mujeres	1705601001	Reino Unido	1
Mujeres	1705601001	Rumanía	21
Mujeres	1705601001	Total Europa No Comunitaria	7
Mujeres	1705601001	Rusia	3
Mujeres	1705601001	Ucrania	3
Mujeres	1705601001	Total África	9
Mujeres	1705601001	Argelia	0
Mujeres	1705601001	Marruecos	8
Mujeres	1705601001	Nigeria	0
Mujeres	1705601001	Senegal	0
Mujeres	1705601001	Total América	53
Mujeres	1705601001	Argentina	7
Mujeres	1705601001	Bolivia	0
Mujeres	1705601001	Brasil	1
Mujeres	1705601001	Colombia	3
Mujeres	1705601001	Cuba	4
Mujeres	1705601001	Chile	0
Mujeres	1705601001	Ecuador	3
Mujeres	1705601001	Paraguay	1
Mujeres	1705601001	Perú	4
Mujeres	1705601001	República Dominicana	0
Mujeres	1705601001	Uruguay	0
Mujeres	1705601001	Venezuela	1
Mujeres	1705601001	Total Asia	3
Mujeres	1705601001	China	2
Mujeres	1705601001	Pakistán	0
Mujeres	1705601001	Total Oceanía	0
Mujeres	1705701001	Total Población	621
Mujeres	1705701001	Nacidos en España	566
Mujeres	1705701001	Nacidos en el Extranjero	55
Mujeres	1705701001	Total Unión Europea	28
Mujeres	1705701001	Alemania	4
Mujeres	1705701001	Bulgaria	0
Mujeres	1705701001	Francia	4
Mujeres	1705701001	Italia	1
Mujeres	1705701001	Polonia	0
Mujeres	1705701001	Portugal	0
Mujeres	1705701001	Reino Unido	5
Mujeres	1705701001	Rumanía	13
Mujeres	1705701001	Total Europa No Comunitaria	3
Mujeres	1705701001	Rusia	2
Mujeres	1705701001	Ucrania	0
Mujeres	1705701001	Total África	2
Mujeres	1705701001	Argelia	0
Mujeres	1705701001	Marruecos	2
Mujeres	1705701001	Nigeria	0
Mujeres	1705701001	Senegal	0
Mujeres	1705701001	Total América	21
Mujeres	1705701001	Argentina	0
Mujeres	1705701001	Bolivia	2
Mujeres	1705701001	Brasil	1
Mujeres	1705701001	Colombia	2
Mujeres	1705701001	Cuba	2
Mujeres	1705701001	Chile	0
Mujeres	1705701001	Ecuador	0
Mujeres	1705701001	Paraguay	2
Mujeres	1705701001	Perú	1
Mujeres	1705701001	República Dominicana	0
Mujeres	1705701001	Uruguay	0
Mujeres	1705701001	Venezuela	3
Mujeres	1705701001	Total Asia	1
Mujeres	1705701001	China	0
Mujeres	1705701001	Pakistán	0
Mujeres	1705701001	Total Oceanía	0
Mujeres	1705801001	Total Población	119
Mujeres	1705801001	Nacidos en España	99
Mujeres	1705801001	Nacidos en el Extranjero	20
Mujeres	1705801001	Total Unión Europea	6
Mujeres	1705801001	Alemania	1
Mujeres	1705801001	Bulgaria	0
Mujeres	1705801001	Francia	2
Mujeres	1705801001	Italia	0
Mujeres	1705801001	Polonia	0
Mujeres	1705801001	Portugal	0
Mujeres	1705801001	Reino Unido	0
Mujeres	1705801001	Rumanía	3
Mujeres	1705801001	Total Europa No Comunitaria	1
Mujeres	1705801001	Rusia	0
Mujeres	1705801001	Ucrania	0
Mujeres	1705801001	Total África	3
Mujeres	1705801001	Argelia	0
Mujeres	1705801001	Marruecos	3
Mujeres	1705801001	Nigeria	0
Mujeres	1705801001	Senegal	0
Mujeres	1705801001	Total América	10
Mujeres	1705801001	Argentina	1
Mujeres	1705801001	Bolivia	0
Mujeres	1705801001	Brasil	0
Mujeres	1705801001	Colombia	0
Mujeres	1705801001	Cuba	1
Mujeres	1705801001	Chile	0
Mujeres	1705801001	Ecuador	0
Mujeres	1705801001	Paraguay	0
Mujeres	1705801001	Perú	0
Mujeres	1705801001	República Dominicana	0
Mujeres	1705801001	Uruguay	0
Mujeres	1705801001	Venezuela	1
Mujeres	1705801001	Total Asia	0
Mujeres	1705801001	China	0
Mujeres	1705801001	Pakistán	0
Mujeres	1705801001	Total Oceanía	0
Mujeres	1706001001	Total Población	273
Mujeres	1706001001	Nacidos en España	222
Mujeres	1706001001	Nacidos en el Extranjero	51
Mujeres	1706001001	Total Unión Europea	27
Mujeres	1706001001	Alemania	1
Mujeres	1706001001	Bulgaria	0
Mujeres	1706001001	Francia	10
Mujeres	1706001001	Italia	0
Mujeres	1706001001	Polonia	0
Mujeres	1706001001	Portugal	0
Mujeres	1706001001	Reino Unido	1
Mujeres	1706001001	Rumanía	6
Mujeres	1706001001	Total Europa No Comunitaria	13
Mujeres	1706001001	Rusia	1
Mujeres	1706001001	Ucrania	0
Mujeres	1706001001	Total África	0
Mujeres	1706001001	Argelia	0
Mujeres	1706001001	Marruecos	0
Mujeres	1706001001	Nigeria	0
Mujeres	1706001001	Senegal	0
Mujeres	1706001001	Total América	11
Mujeres	1706001001	Argentina	1
Mujeres	1706001001	Bolivia	2
Mujeres	1706001001	Brasil	2
Mujeres	1706001001	Colombia	0
Mujeres	1706001001	Cuba	0
Mujeres	1706001001	Chile	0
Mujeres	1706001001	Ecuador	1
Mujeres	1706001001	Paraguay	0
Mujeres	1706001001	Perú	2
Mujeres	1706001001	República Dominicana	0
Mujeres	1706001001	Uruguay	0
Mujeres	1706001001	Venezuela	0
Mujeres	1706001001	Total Asia	0
Mujeres	1706001001	China	0
Mujeres	1706001001	Pakistán	0
Mujeres	1706001001	Total Oceanía	0
Mujeres	1706101001	Total Población	122
Mujeres	1706101001	Nacidos en España	105
Mujeres	1706101001	Nacidos en el Extranjero	17
Mujeres	1706101001	Total Unión Europea	2
Mujeres	1706101001	Alemania	0
Mujeres	1706101001	Bulgaria	0
Mujeres	1706101001	Francia	0
Mujeres	1706101001	Italia	0
Mujeres	1706101001	Polonia	0
Mujeres	1706101001	Portugal	2
Mujeres	1706101001	Reino Unido	0
Mujeres	1706101001	Rumanía	0
Mujeres	1706101001	Total Europa No Comunitaria	1
Mujeres	1706101001	Rusia	1
Mujeres	1706101001	Ucrania	0
Mujeres	1706101001	Total África	3
Mujeres	1706101001	Argelia	1
Mujeres	1706101001	Marruecos	2
Mujeres	1706101001	Nigeria	0
Mujeres	1706101001	Senegal	0
Mujeres	1706101001	Total América	11
Mujeres	1706101001	Argentina	3
Mujeres	1706101001	Bolivia	4
Mujeres	1706101001	Brasil	0
Mujeres	1706101001	Colombia	1
Mujeres	1706101001	Cuba	0
Mujeres	1706101001	Chile	1
Mujeres	1706101001	Ecuador	0
Mujeres	1706101001	Paraguay	0
Mujeres	1706101001	Perú	0
Mujeres	1706101001	República Dominicana	0
Mujeres	1706101001	Uruguay	0
Mujeres	1706101001	Venezuela	0
Mujeres	1706101001	Total Asia	0
Mujeres	1706101001	China	0
Mujeres	1706101001	Pakistán	0
Mujeres	1706101001	Total Oceanía	0
Mujeres	1706201001	Total Población	646
Mujeres	1706201001	Nacidos en España	437
Mujeres	1706201001	Nacidos en el Extranjero	209
Mujeres	1706201001	Total Unión Europea	46
Mujeres	1706201001	Alemania	0
Mujeres	1706201001	Bulgaria	5
Mujeres	1706201001	Francia	11
Mujeres	1706201001	Italia	2
Mujeres	1706201001	Polonia	0
Mujeres	1706201001	Portugal	0
Mujeres	1706201001	Reino Unido	6
Mujeres	1706201001	Rumanía	16
Mujeres	1706201001	Total Europa No Comunitaria	17
Mujeres	1706201001	Rusia	8
Mujeres	1706201001	Ucrania	4
Mujeres	1706201001	Total África	58
Mujeres	1706201001	Argelia	1
Mujeres	1706201001	Marruecos	55
Mujeres	1706201001	Nigeria	0
Mujeres	1706201001	Senegal	0
Mujeres	1706201001	Total América	83
Mujeres	1706201001	Argentina	4
Mujeres	1706201001	Bolivia	3
Mujeres	1706201001	Brasil	4
Mujeres	1706201001	Colombia	9
Mujeres	1706201001	Cuba	2
Mujeres	1706201001	Chile	1
Mujeres	1706201001	Ecuador	21
Mujeres	1706201001	Paraguay	1
Mujeres	1706201001	Perú	10
Mujeres	1706201001	República Dominicana	2
Mujeres	1706201001	Uruguay	2
Mujeres	1706201001	Venezuela	1
Mujeres	1706201001	Total Asia	4
Mujeres	1706201001	China	2
Mujeres	1706201001	Pakistán	0
Mujeres	1706201001	Total Oceanía	1
Mujeres	1706201002	Total Población	1.548
Mujeres	1706201002	Nacidos en España	1.021
Mujeres	1706201002	Nacidos en el Extranjero	527
Mujeres	1706201002	Total Unión Europea	216
Mujeres	1706201002	Alemania	11
Mujeres	1706201002	Bulgaria	19
Mujeres	1706201002	Francia	66
Mujeres	1706201002	Italia	15
Mujeres	1706201002	Polonia	6
Mujeres	1706201002	Portugal	1
Mujeres	1706201002	Reino Unido	25
Mujeres	1706201002	Rumanía	16
Mujeres	1706201002	Total Europa No Comunitaria	38
Mujeres	1706201002	Rusia	14
Mujeres	1706201002	Ucrania	13
Mujeres	1706201002	Total África	170
Mujeres	1706201002	Argelia	12
Mujeres	1706201002	Marruecos	147
Mujeres	1706201002	Nigeria	0
Mujeres	1706201002	Senegal	4
Mujeres	1706201002	Total América	89
Mujeres	1706201002	Argentina	15
Mujeres	1706201002	Bolivia	0
Mujeres	1706201002	Brasil	6
Mujeres	1706201002	Colombia	5
Mujeres	1706201002	Cuba	1
Mujeres	1706201002	Chile	3
Mujeres	1706201002	Ecuador	19
Mujeres	1706201002	Paraguay	3
Mujeres	1706201002	Perú	4
Mujeres	1706201002	República Dominicana	2
Mujeres	1706201002	Uruguay	4
Mujeres	1706201002	Venezuela	0
Mujeres	1706201002	Total Asia	13
Mujeres	1706201002	China	7
Mujeres	1706201002	Pakistán	0
Mujeres	1706201002	Total Oceanía	1
Mujeres	1706201003	Total Población	897
Mujeres	1706201003	Nacidos en España	671
Mujeres	1706201003	Nacidos en el Extranjero	226
Mujeres	1706201003	Total Unión Europea	104
Mujeres	1706201003	Alemania	12
Mujeres	1706201003	Bulgaria	5
Mujeres	1706201003	Francia	30
Mujeres	1706201003	Italia	5
Mujeres	1706201003	Polonia	1
Mujeres	1706201003	Portugal	2
Mujeres	1706201003	Reino Unido	11
Mujeres	1706201003	Rumanía	17
Mujeres	1706201003	Total Europa No Comunitaria	25
Mujeres	1706201003	Rusia	7
Mujeres	1706201003	Ucrania	4
Mujeres	1706201003	Total África	40
Mujeres	1706201003	Argelia	1
Mujeres	1706201003	Marruecos	34
Mujeres	1706201003	Nigeria	0
Mujeres	1706201003	Senegal	1
Mujeres	1706201003	Total América	51
Mujeres	1706201003	Argentina	5
Mujeres	1706201003	Bolivia	1
Mujeres	1706201003	Brasil	1
Mujeres	1706201003	Colombia	7
Mujeres	1706201003	Cuba	1
Mujeres	1706201003	Chile	2
Mujeres	1706201003	Ecuador	9
Mujeres	1706201003	Paraguay	0
Mujeres	1706201003	Perú	0
Mujeres	1706201003	República Dominicana	2
Mujeres	1706201003	Uruguay	0
Mujeres	1706201003	Venezuela	0
Mujeres	1706201003	Total Asia	5
Mujeres	1706201003	China	3
Mujeres	1706201003	Pakistán	0
Mujeres	1706201003	Total Oceanía	1
Mujeres	1706201004	Total Población	857
Mujeres	1706201004	Nacidos en España	639
Mujeres	1706201004	Nacidos en el Extranjero	218
Mujeres	1706201004	Total Unión Europea	77
Mujeres	1706201004	Alemania	11
Mujeres	1706201004	Bulgaria	7
Mujeres	1706201004	Francia	21
Mujeres	1706201004	Italia	5
Mujeres	1706201004	Polonia	1
Mujeres	1706201004	Portugal	1
Mujeres	1706201004	Reino Unido	12
Mujeres	1706201004	Rumanía	11
Mujeres	1706201004	Total Europa No Comunitaria	16
Mujeres	1706201004	Rusia	4
Mujeres	1706201004	Ucrania	8
Mujeres	1706201004	Total África	37
Mujeres	1706201004	Argelia	1
Mujeres	1706201004	Marruecos	36
Mujeres	1706201004	Nigeria	0
Mujeres	1706201004	Senegal	0
Mujeres	1706201004	Total América	84
Mujeres	1706201004	Argentina	6
Mujeres	1706201004	Bolivia	5
Mujeres	1706201004	Brasil	5
Mujeres	1706201004	Colombia	6
Mujeres	1706201004	Cuba	5
Mujeres	1706201004	Chile	2
Mujeres	1706201004	Ecuador	19
Mujeres	1706201004	Paraguay	1
Mujeres	1706201004	Perú	10
Mujeres	1706201004	República Dominicana	3
Mujeres	1706201004	Uruguay	0
Mujeres	1706201004	Venezuela	0
Mujeres	1706201004	Total Asia	4
Mujeres	1706201004	China	3
Mujeres	1706201004	Pakistán	0
Mujeres	1706201004	Total Oceanía	0
Mujeres	1706201005	Total Población	1.124
Mujeres	1706201005	Nacidos en España	603
Mujeres	1706201005	Nacidos en el Extranjero	521
Mujeres	1706201005	Total Unión Europea	338
Mujeres	1706201005	Alemania	36
Mujeres	1706201005	Bulgaria	4
Mujeres	1706201005	Francia	123
Mujeres	1706201005	Italia	11
Mujeres	1706201005	Polonia	3
Mujeres	1706201005	Portugal	1
Mujeres	1706201005	Reino Unido	70
Mujeres	1706201005	Rumanía	17
Mujeres	1706201005	Total Europa No Comunitaria	55
Mujeres	1706201005	Rusia	30
Mujeres	1706201005	Ucrania	7
Mujeres	1706201005	Total África	48
Mujeres	1706201005	Argelia	7
Mujeres	1706201005	Marruecos	38
Mujeres	1706201005	Nigeria	0
Mujeres	1706201005	Senegal	0
Mujeres	1706201005	Total América	68
Mujeres	1706201005	Argentina	14
Mujeres	1706201005	Bolivia	0
Mujeres	1706201005	Brasil	10
Mujeres	1706201005	Colombia	5
Mujeres	1706201005	Cuba	1
Mujeres	1706201005	Chile	0
Mujeres	1706201005	Ecuador	8
Mujeres	1706201005	Paraguay	2
Mujeres	1706201005	Perú	8
Mujeres	1706201005	República Dominicana	2
Mujeres	1706201005	Uruguay	3
Mujeres	1706201005	Venezuela	1
Mujeres	1706201005	Total Asia	11
Mujeres	1706201005	China	9
Mujeres	1706201005	Pakistán	0
Mujeres	1706201005	Total Oceanía	1
Mujeres	1706301001	Total Población	105
Mujeres	1706301001	Nacidos en España	99
Mujeres	1706301001	Nacidos en el Extranjero	6
Mujeres	1706301001	Total Unión Europea	1
Mujeres	1706301001	Alemania	0
Mujeres	1706301001	Bulgaria	0
Mujeres	1706301001	Francia	0
Mujeres	1706301001	Italia	0
Mujeres	1706301001	Polonia	0
Mujeres	1706301001	Portugal	0
Mujeres	1706301001	Reino Unido	0
Mujeres	1706301001	Rumanía	1
Mujeres	1706301001	Total Europa No Comunitaria	1
Mujeres	1706301001	Rusia	1
Mujeres	1706301001	Ucrania	0
Mujeres	1706301001	Total África	0
Mujeres	1706301001	Argelia	0
Mujeres	1706301001	Marruecos	0
Mujeres	1706301001	Nigeria	0
Mujeres	1706301001	Senegal	0
Mujeres	1706301001	Total América	3
Mujeres	1706301001	Argentina	1
Mujeres	1706301001	Bolivia	0
Mujeres	1706301001	Brasil	0
Mujeres	1706301001	Colombia	1
Mujeres	1706301001	Cuba	0
Mujeres	1706301001	Chile	0
Mujeres	1706301001	Ecuador	0
Mujeres	1706301001	Paraguay	0
Mujeres	1706301001	Perú	0
Mujeres	1706301001	República Dominicana	0
Mujeres	1706301001	Uruguay	0
Mujeres	1706301001	Venezuela	0
Mujeres	1706301001	Total Asia	1
Mujeres	1706301001	China	0
Mujeres	1706301001	Pakistán	0
Mujeres	1706301001	Total Oceanía	0
Mujeres	1706401001	Total Población	213
Mujeres	1706401001	Nacidos en España	182
Mujeres	1706401001	Nacidos en el Extranjero	31
Mujeres	1706401001	Total Unión Europea	10
Mujeres	1706401001	Alemania	1
Mujeres	1706401001	Bulgaria	0
Mujeres	1706401001	Francia	4
Mujeres	1706401001	Italia	0
Mujeres	1706401001	Polonia	0
Mujeres	1706401001	Portugal	0
Mujeres	1706401001	Reino Unido	2
Mujeres	1706401001	Rumanía	1
Mujeres	1706401001	Total Europa No Comunitaria	1
Mujeres	1706401001	Rusia	0
Mujeres	1706401001	Ucrania	0
Mujeres	1706401001	Total África	1
Mujeres	1706401001	Argelia	1
Mujeres	1706401001	Marruecos	0
Mujeres	1706401001	Nigeria	0
Mujeres	1706401001	Senegal	0
Mujeres	1706401001	Total América	19
Mujeres	1706401001	Argentina	0
Mujeres	1706401001	Bolivia	12
Mujeres	1706401001	Brasil	0
Mujeres	1706401001	Colombia	0
Mujeres	1706401001	Cuba	0
Mujeres	1706401001	Chile	0
Mujeres	1706401001	Ecuador	0
Mujeres	1706401001	Paraguay	0
Mujeres	1706401001	Perú	0
Mujeres	1706401001	República Dominicana	0
Mujeres	1706401001	Uruguay	0
Mujeres	1706401001	Venezuela	0
Mujeres	1706401001	Total Asia	0
Mujeres	1706401001	China	0
Mujeres	1706401001	Pakistán	0
Mujeres	1706401001	Total Oceanía	0
Mujeres	1706501001	Total Población	214
Mujeres	1706501001	Nacidos en España	199
Mujeres	1706501001	Nacidos en el Extranjero	15
Mujeres	1706501001	Total Unión Europea	4
Mujeres	1706501001	Alemania	0
Mujeres	1706501001	Bulgaria	1
Mujeres	1706501001	Francia	2
Mujeres	1706501001	Italia	0
Mujeres	1706501001	Polonia	0
Mujeres	1706501001	Portugal	0
Mujeres	1706501001	Reino Unido	1
Mujeres	1706501001	Rumanía	0
Mujeres	1706501001	Total Europa No Comunitaria	2
Mujeres	1706501001	Rusia	1
Mujeres	1706501001	Ucrania	0
Mujeres	1706501001	Total África	2
Mujeres	1706501001	Argelia	0
Mujeres	1706501001	Marruecos	2
Mujeres	1706501001	Nigeria	0
Mujeres	1706501001	Senegal	0
Mujeres	1706501001	Total América	6
Mujeres	1706501001	Argentina	0
Mujeres	1706501001	Bolivia	0
Mujeres	1706501001	Brasil	0
Mujeres	1706501001	Colombia	1
Mujeres	1706501001	Cuba	0
Mujeres	1706501001	Chile	0
Mujeres	1706501001	Ecuador	2
Mujeres	1706501001	Paraguay	0
Mujeres	1706501001	Perú	0
Mujeres	1706501001	República Dominicana	1
Mujeres	1706501001	Uruguay	1
Mujeres	1706501001	Venezuela	0
Mujeres	1706501001	Total Asia	1
Mujeres	1706501001	China	0
Mujeres	1706501001	Pakistán	0
Mujeres	1706501001	Total Oceanía	0
Mujeres	1706601001	Total Población	565
Mujeres	1706601001	Nacidos en España	404
Mujeres	1706601001	Nacidos en el Extranjero	161
Mujeres	1706601001	Total Unión Europea	33
Mujeres	1706601001	Alemania	1
Mujeres	1706601001	Bulgaria	4
Mujeres	1706601001	Francia	9
